HYBAS_ID,TDq0,TDq1,TDq2,Obs_TDq0,Obs_TDq1,Obs_TDq2,FDq0,FDq1,FDq2,Obs_FDq0,Obs_FDq1,Obs_FDq2,Nat_dis,LSR,IE_lmx,Riv_a,GTD,Bio1,Bio2,Bio8,Bio12,Bio15,Elev_range,Str_gra,For_ext,Cro_ext,Area,GDP,HDI,HFP,HMG,Sam_eff,coverage_rate,Num,year_count,year_range,Time span,convex_hull_area,Bio4,Elev,Year,eff,Pop_d,Pop_c,Longitude,Latitude
4040773260,121.6260437,45.767285,29.22433378,122,45.78763203,29.22877446,11.37796454,6.302852672,5.071886766,18.05297533,8.654870576,6.468258722,5981.141,988,43,85067.938,278,17.42018261,8.141306003,21.49045896,1623.669554,56.8952001,2003,91,54,21,162424.5,2487797.929,704,12.88559524,0.424963288,689.5511453,0.122799252,112,4,7,8,19945.8219,810.0322117,251.2654012,28,56.15211073,265.757,41505.125,115.7794094,27.64024777
2040085710,11.89922028,6.948618804,5.702453857,10,6.645733316,5.557024793,2.720318024,2.184372525,2.058915224,2.874141941,2.389845721,2.22757075,0,16,6,4272.445,229,28.42515841,14.26106644,24.81413577,106.1747851,99.5707631,2766,27,0,0,88615.1,47140.67699,813,4.233414774,0.152764864,203.1256524,0.22650648,18,13,44,45,20071.79892,629.2064133,197.8110047,1.384615385,8.967806061,12.634,1118.425,55.6351112,22.56057619
7040194980,15.30646879,8.177052257,5.864715843,16,8.267600123,5.898245614,2.890446041,2.049967329,1.915594675,3.746747643,2.457249269,2.14799224,258.662,28,18,6061.56,95,2.900311939,12.22644763,15.71088442,360.3813816,61.63630396,767,34,2,67,37659,247118.3654,911,6.795052662,0.450314451,743.5141666,0.538172832,28,17,34,35,20265.30347,1230.210934,635.7165868,1.647058824,13.81671883,8.716,318.712,-107.6831592,51.41656497
5040057330,28.64976344,13.40078891,10.50535062,16,11.34535663,9.634965035,4.306499279,2.937497097,2.646509446,4.108702641,3.164260408,2.881203778,0.015,23,11,3002.236,166,24.70283567,14.91066545,31.23337376,299.646364,79.34547527,1159,19,1,0,51089.2,622.1085321,958,0.927022562,0.012458745,371.8985617,0.397037014,19,5,24,25,20288.80712,589.2777811,430.8792056,3.8,9.364769396,0.066,3.273,114.5046425,-23.4731001
6040013750,50.8511045,24.25513002,14.82337418,42,22.12936637,14.33556373,6.162531372,3.360398584,2.665099335,7.803105395,4.476391422,3.370438121,753.124,482,6,21094.066,352,20.00901419,11.2105939,22.29131231,1383.730914,71.3878735,2608,107,9,8,57233.3,862024.9838,786,11.30787103,0.406273866,1118.230121,0.442034702,64,14,25,26,20618.11137,234.7027309,613.219199,4.571428571,31.04067043,111.47,6354.825,-43.4864931,-22.05192164
6040709820,61.76398689,55.3454204,41.85644781,24,21.89940141,19.69230769,7.514786775,5.044641599,3.616183078,6.080392175,5.149873184,4.47447532,2279.023,485,6,61955.848,246,20.62298281,12.08631405,22.63748678,1466.592711,76.82119876,2243,68,6,27,143481.5,518765.6416,781,11.3381214,0.701705076,97.57355478,0.191561649,14,7,53,54,20763.44715,217.4435607,792.2477202,2,6.742618361,61.945,8866.612,-47.06262354,-21.0530534
2040070520,60.76615791,30.72382339,20.62123567,55,29.44859575,20.23337165,8.681184315,4.241760752,3.255427461,10.53059091,5.870978143,4.455277673,1.898,235,25,5045.319,647,12.28812255,9.68446618,9.163919048,479.2261917,55.18624701,5455,425,34,14,27965.1,714123.7904,774,13.88567079,0.472764636,2932.226239,0.752260142,82,22,63,64,21039.32512,850.864136,1426.227894,3.727272727,38.97463418,130.897,3636.505,52.1376292,36.43933337
6040752460,26.81750653,19.69090953,13.00565939,21,15.59646999,11.3580786,4.288287893,2.628870463,2.045815395,4.730177203,3.395140268,2.715716268,7290.635,353,6,71819.023,220,22.05487256,11.64646713,24.32508311,1312.229583,61.40588625,1680,45,7,12,207662.9,2646729.79,787,13.40420306,0.368472584,96.30993307,0.299345833,20,13,55,56,21396.92146,228.4939038,490.670964,1.538461538,9.347139044,160.908,32891.535,-51.06883476,-21.26993865
1040018120,26.46073698,19.80785037,16.17441111,27,20.09022352,16.40334728,3.486753652,3.044900051,2.788400065,5.119108335,4.231450985,3.749217509,221.718,113,5,22217.396,359,20.80775332,13.16415386,22.13323584,762.7757299,104.4443012,2460,62,30,3,108945.8,20859.60443,548,6.424716475,0.319514693,229.4719025,0.197216384,25,16,66,67,21482.47977,242.0003041,1291.785996,1.5625,11.63739022,22.82,2496.537,14.60310635,-15.49464854
5040069960,47.00656179,26.01527477,17.26715067,45,25.48258216,17.08448118,4.128050269,3.234594752,2.992235706,7.030819277,4.662323844,3.746444283,40.66,37,1,2352.672,365,19.69895605,10.98991453,23.7750454,1171.358417,46.32280947,1261,45,27,6,33211.9,39793.50113,957,5.261441589,0.100750453,2529.213926,0.648306518,84,27,51,52,21533.33382,393.1203176,173.1790652,3.111111111,39.00928704,3.009,99.518,151.3335961,-25.69203665
2040029950,84.76142105,50.48244484,34.8659999,92,51.96085788,35.51676996,11.98465427,8.156711294,6.563236895,16.15817475,10.48583267,8.092267348,1.663,363,12,5588.724,69,0.701772949,8.407788357,9.192528749,581.8133175,26.86049142,144,37,92,0,21435.1,10164.11725,880,7.689910019,0.070017551,6111.471372,1.010804127,131,19,45,46,21666.73676,970.4859623,48.93103448,6.894736842,60.46134286,7.022,148.255,27.09800624,65.59550181
7040024830,15.41016978,9.004961988,5.220528693,15,8.748803674,5.157593123,2.495988666,2.099884586,1.88413037,3.245171444,2.488668085,2.043542497,1200.413,555,30,21865.748,24,0.050007181,11.58303739,13.6471477,929.2310649,36.61066168,591,18,71,0,66053.7,3505.414251,916,1.281277013,0.00896561,348.2015391,0.331002607,23,3,2,3,21862.51387,1275.848772,338.3221629,7.666666667,10.52029064,0.42,24.404,-76.37515187,49.44740706
2040005120,66.30058527,27.10188986,17.54756746,62,26.71441691,17.45759458,10.05359404,4.142304895,2.922030171,12.09752606,5.618238053,3.993748996,288.987,469,5,6767.092,634,5.986187612,9.613346958,12.58580865,801.5245223,23.51813051,5075,542,25,12,22011.6,235434.7823,767,15.71628909,0.501160574,6360.28276,1.007021866,140,31,59,60,22164.45552,860.7024943,399.8682044,4.516129032,63.16419543,20.504,451.313,41.47210955,40.73692281
7040046600,84.08961646,37.53283418,21.73240115,72,35.6024605,21.34766907,10.44243331,3.87589278,2.828268603,12.59541843,6.159012956,4.20242793,0.348,605,16,7626.598,67,18.18683229,13.08201657,14.45228539,1548.041911,18.47191201,195,22,93,7,25588.8,589234.5091,794,11.63928406,0.281306242,5236.666041,0.871691162,134,20,47,48,22304.46789,688.3868367,85.45826142,6.7,60.07764931,32.234,815.783,-88.92186196,31.48970578
1040012810,41.13410901,26.96394978,19.97406033,44,28.0214188,20.58553236,3.783069612,3.34069067,3.049053989,6.852539487,5.144296663,4.30756157,111.612,163,3,6520.484,427,18.76520997,12.70064749,21.81037252,815.3738053,70.37804143,2200,100,84,14,30280.3,229324.6555,595,10.24520201,0.338967351,2080.560629,0.737321357,63,23,27,28,22324.72052,304.429961,872.8481922,2.739130435,28.21983816,50.243,1517.295,31.24315092,-26.94098033
8040007180,15.28629941,8.979240632,6.121214023,10,6.96985129,5.425806452,4.514252198,3.369896553,2.942241834,3.732069713,3.084191547,2.772191827,369.031,411,11,10024.083,255,-6.910084726,7.030109923,6.245565725,180.021009,65.69870876,1340,169,0,0,32534.9,15.32307381,948,0.193067051,0.000409411,368.8346975,0.687957731,12,2,8,9,22381.30631,1305.661898,152.2232069,6,5.36161734,0.052,0.569,-159.6155884,67.95303873
1041620260,18.85896061,12.60222103,10.46804434,13,10.45822248,9.142857143,2.896136795,2.562754121,2.429679414,3.357038344,2.953725769,2.7651138,280.182,8,4,7642.351,842,19.79480173,16.66640022,24.85011142,132.9751617,71.92895493,1847,93,0,0,68986.1,1055.52557,662,3.809163438,0.025142876,173.9480852,0.329151583,12,4,13,14,22705.29781,524.0952776,837.8956352,3,5.285110154,0.627,42.962,18.86301981,-28.44901316
7040282720,100.6210908,60.97641544,38.86171858,53,39.79738526,30.90128755,9.955356771,6.487686102,4.931330122,10.43221436,7.84392187,6.297178984,101.88,201,15,5588.667,333,2.306706356,13.18291973,11.76310168,516.6262659,51.09436562,2504,113,41,26,24883.9,2434268.395,930,1.756310567,0.30267046,1044.852294,0.919512516,26,16,64,65,22883.4811,930.8234946,1353.098874,1.625,11.3619077,53.666,1317.259,-113.9134965,50.82769744
1040026800,22.02954186,15.10028283,11.56367494,21,14.64376575,11.30756303,2.791306013,2.46652723,2.347827634,4.011857819,3.305010294,2.936310416,143.102,117,6,17395.555,137,27.44705983,12.87176054,26.52085656,904.0343726,130.5240901,1468,29,13,10,72618.4,21850.55214,477,7.855997934,0.313543534,564.595199,0.317720504,41,14,41,42,23071.95254,234.857583,124.5671477,2.928571429,17.77049425,29.342,2116.872,-13.39134793,13.30321459
7040050640,43.7170617,30.96247089,22.38820543,41,29.23722729,21.51219512,3.484774535,2.476329353,2.155745873,6.157813932,4.652658002,3.771187303,1451.965,1157,12,21172.125,379,21.90993114,11.87982726,23.00357368,1767.083939,86.02913623,4218,306,53,32,39661.7,172289.2804,716,9.404851101,0.437507927,907.6766755,0.597143788,36,12,60,61,23681.30387,211.7365509,941.3438756,3,15.20186566,65.092,2527.356,-96.29404315,17.93173613
5040014020,22.79869751,14.40304182,11.61822586,23,14.4511745,11.6481775,3.27979472,2.865579023,2.690183704,4.62246064,3.587984911,3.206330936,10.683,461,37,6384.677,386,24.97172775,7.927449278,25.60226649,1532.625711,78.78383367,2770,198,18,28,40813,301574.0085,633,10.49182074,0.365659648,1372.111827,0.584224214,56,5,4,5,23853.06266,103.7054962,369.8305249,11.2,23.47706909,76.915,3049.808,126.06381,-8.933780917
2040066030,57.48190147,16.21212989,11.38062214,22,13.45633699,10.6824132,6.384940438,2.575837741,2.246158851,4.825258207,3.277913543,2.858276202,82.971,65,8,7081.036,485,14.22252309,9.965169071,12.96887676,127.4347312,50.9118723,323,135,0,7,36400.6,2682.589005,748,0,0.087482459,494.4973435,0.656203994,18,9,44,45,23882.84768,975.8348549,64.63260484,2,7.536789683,29.274,1068.5,56.38853309,37.7923245
1041473950,34.68511466,26.17137616,22.42426485,39,27.68609774,23.7953101,3.353290019,2.782050428,2.594875469,6.09170914,4.735268973,4.270386492,47.49,45,5,15111.614,130,21.64958156,15.62085321,23.62017845,713.0567337,111.8809341,660,19,27,1,155287.3,1383.843983,567,3.096470237,0.120774592,643.9676651,0.154802665,100,22,60,61,24040.36711,318.0696961,1100.034033,4.545454545,41.59670256,1.568,243.256,21.53732121,-16.48127092
5040059440,25.24274039,15.43663143,11.6854934,19,13.29108429,10.71428571,4.271362988,3.713789194,3.492029855,4.671277753,3.849810057,3.492313875,483.716,90,4,19472.164,208,27.40156931,13.81689891,29.23582826,888.8754138,117.4298251,971,28,12,0,95695.6,144.4665167,958,4.296192019,0.004962451,261.2450311,0.257509874,25,7,65,66,24641.15694,326.0736087,253.4257375,3.571428571,10.14562752,0.041,3.93,125.6700203,-18.17208263
4040005050,76.6617814,39.9842716,27.23581993,122,42.65998019,28.10371581,9.184474037,6.33900964,5.205240912,17.51916194,8.37293943,6.352940949,492.406,629,22,10669.791,474,9.289189946,10.2641076,20.71959806,1282.708982,90.51842519,1493,122,82,8,25245.3,21071346.95,876,15.36807175,0.447689555,82708.46455,0.978693491,2088,24,24,25,24705.96126,1013.564151,444.8611643,87,845.1401579,675.617,16364.694,127.9306684,37.63746771
5040070700,46.37268887,25.72208073,17.99245561,53,26.59112487,18.33527554,4.287195664,3.210372219,2.942552126,8.052663697,4.755504262,3.842399519,138.42,213,6,3590.937,418,16.28158763,10.83683786,14.5719719,851.4131691,29.42706392,2152,137,84,5,22150.2,18224.89016,954,4.295585224,0.100958134,10022.48287,1.116405704,222,44,66,67,24730.34439,407.1679828,335.792438,5.045454545,89.7682606,3.032,61.017,152.4933788,-29.51258625
1041478080,20.92288984,13.37179701,10.25579229,21,13.39918076,10.27148354,2.969397823,2.50984091,2.279966618,4.217544628,3.268559021,2.847157598,41.732,15,0,3933.445,223,20.90005399,15.53330875,22.68766944,841.1836362,103.420754,809,27,0,1,60249.3,2702.032341,640,0.789586145,0.078938472,282.1609546,0.41063262,17,19,45,46,24742.80679,297.3444062,1324.307463,0.894736842,6.870683728,1.2,72.528,18.22573573,-20.22971975
5040064130,22.10202125,17.01624626,12.65766539,21,15.9148691,12.03703704,3.738801939,2.917193898,2.640204936,4.545402578,3.634885708,3.112110053,296.798,121,2,14253.92,134,27.0144394,13.60663697,29.62615791,731.2766226,114.2253544,567,20,24,0,77474.5,129.1743421,891,4.95658542,0.006404118,232.3345101,0.320795978,18,14,54,55,24851.54834,388.5274654,138.2226733,1.285714286,7.243009471,0.047,3.641,133.7981202,-14.97002371
7040034520,90.45485019,50.14889389,35.58337675,93,50.67332734,35.81072991,10.11514614,5.331281241,3.808250535,15.12293833,8.646486752,6.353679597,12343.927,763,8,20037.74,109,2.982485826,10.60071858,15.74501909,1225.934739,19.3394395,1104,86,85,12,24732.9,377254.8125,916,1.626475572,0.274360731,5862.636407,1.009255704,145,26,36,37,24964.00217,1147.028533,337.9195224,5.576923077,58.08363539,28.672,654.247,-71.54158286,46.62905404
4040298550,29.23729197,16.94255784,12.31075971,20,14.18485368,11.16457961,4.576955289,2.688886524,2.352418081,4.585174732,3.389126493,2.949520613,197.613,51,5,15557.483,382,3.400264946,12.50619095,12.87309628,366.8260135,51.42212459,5237,280,9,10,115829,1050448.784,751,8.176513355,0.242894914,189.935163,0.223530593,22,14,54,55,25893.51479,1090.769873,1780.205853,1.571428571,8.496335928,41.498,4792.557,80.43147341,43.50450731
6040008320,89.76486857,62.32251282,49.34132294,88,61.66057863,48.89834107,8.253411322,5.130143762,3.895458875,13.28492303,9.324703132,7.519339254,0.392,614,19,81591.703,121,26.20763799,10.33920028,25.6947398,1664.144432,82.87351914,672,28,43,5,272960.4,137963.0537,665,6.290514892,0.205341683,227.1391748,0.278139231,62,4,7,8,25922.04911,66.10471808,136.5380339,15.5,23.91786226,24.423,6535.052,-45.36628491,-3.974036345
1040029430,37.56504869,23.51396833,16.68838021,34,22.09071809,16.09267111,6.361895642,3.757865615,3.210157625,7.359273124,4.949561941,4.06084241,81.611,77,18,5246.233,460,15.56592775,12.9200713,10.35977288,411.088117,61.43211339,3839,169,6,51,38046.5,260802.7211,647,12.27729328,0.412837637,841.0760517,0.693618366,32,17,46,47,26388.53605,641.6834853,1035.45902,1.882352941,12.12647793,89.361,3400.126,-6.773548447,32.35167193
4040013000,27.88260953,9.308725024,5.811221554,15,7.6541086,5.518018018,2.450976306,1.736409138,1.598389727,3.101980646,2.155482659,1.88008694,13.791,977,48,27989.541,199,22.41883202,6.726825038,27.79849681,1811.282245,77.26347676,1426,53,25,30,89832.6,2498533.312,729,15.3800616,0.517105938,233.7681421,0.295744834,21,6,6,7,26573.98643,519.0390941,108.8665266,3.5,7.902465088,457.482,39697.082,109.4031842,21.72781144
7040050000,58.09668533,29.36264887,20.45040915,52,28.34472366,20.11523983,3.324733752,2.3693065,2.142896611,7.123491142,4.512680452,3.625107428,0.032,830,14,15735.669,303,21.31052693,11.062079,23.0373114,1451.101588,75.81362698,5243,215,36,57,42722.2,757566.729,736,9.284873827,0.648822656,2504.552668,0.6281197,107,19,59,60,26834.26243,255.0570647,721.3081278,5.631578947,39.87439576,159.868,6781.009,-97.19435982,19.8931971
7040394680,95.23723986,43.46195852,26.49099613,113,45.17461637,26.90805734,10.70153844,5.442622978,4.180908614,17.37583264,8.193077713,5.753857857,1098.688,1191,8,13812.666,351,9.494179593,11.67584008,3.83240168,1634.108798,65.39630965,2995,246,69,17,28949.1,1842405.949,928,4.299739352,0.240670712,14750.02677,0.92948028,427,33,48,49,26906.79338,535.8832094,566.1329543,12.93939394,158.6959821,83.29,2367.31,-122.6895777,44.5767584
6040007960,88.44458831,48.17136102,33.84675499,95,49.15820877,34.24857583,7.901502149,4.520496204,3.554701664,13.71355164,7.73712662,5.837136006,0.016,905,12,41919.871,82,26.2088533,9.264064104,25.72174444,2172.876481,74.1269163,405,29,54,5,82901.6,529862.3356,672,8.282372559,0.168502568,1773.186525,0.329026299,147,6,5,6,27278.68374,44.0175168,88.45496421,24.5,53.88823061,45.299,3608.398,-48.27254321,-2.901613239
2040289120,18.11437979,11.27417654,8.164751276,19,11.49621007,8.272398844,2.345399032,1.92283358,1.769420569,3.512801784,2.617517678,2.240424934,1327.141,166,3,27376.799,94,3.911088512,8.373863151,16.77858086,587.9117121,33.06505807,207,19,53,24,63202.9,622293.5727,782,13.01152411,0.338698469,1582.20588,0.433705261,100,14,14,15,27409.1118,1072.712054,135.1956719,7.142857143,36.48421763,86.451,5332.878,41.15417659,56.13711604
1040036860,14.79708172,8.710290029,5.884824973,13,8.072376332,5.67862969,4.229928397,3.392810116,2.919841221,4.215442437,3.344584358,2.870423491,1619.824,971,14,33049.59,246,22.41113213,12.59372018,23.97029481,1475.409205,114.3648711,2497,105,6,6,56180.1,201940.881,512,8.785192976,0.224476313,480.5972221,0.496385765,27,10,28,29,27888.27733,193.3017229,805.2506296,2.7,9.6814872,73.926,4092.437,47.14465863,-17.66764196
7040388580,111.5428194,57.26177784,42.633829,75,50.34316716,39.83739837,10.63032298,6.320136385,4.988659855,12.62926654,8.859562849,7.243731748,346.008,308,2,10522.927,685,2.927461592,15.3839755,1.154621696,470.3560751,27.34786406,3179,420,76,2,36185.5,1418.348608,884,4.93598846,0.038972677,690.8844703,0.771133372,25,9,17,18,27904.26409,777.9805435,2022.821072,2.777777778,8.959204199,0.431,15.335,-114.8379132,44.92851148
4041128330,56.63056884,50.22877789,36.85547778,38,32.04359293,26.25641026,3.919008263,3.420197815,3.077079148,6.240439243,5.401603753,4.71028255,2940.137,1183,6,48085.867,235,24.20992453,7.880042466,25.04594814,2230.964206,94.04450068,2227,138,50,6,79014.5,95602.28151,617,6.844567927,0.22907217,291.0858134,0.35325086,23,8,10,11,27911.23915,163.7241044,500.6423788,2.875,8.240408058,44.835,3529.909,107.3024536,13.98784787
5040073420,30.51543801,15.57712393,10.34196491,31,15.65195862,10.36635967,5.180485242,3.453520733,2.925816616,6.332883767,3.92707164,3.146753475,0.138,47,14,1738.092,679,15.94977973,13.09042646,10.21151539,475.4890319,39.12101382,714,60,13,41,27853.3,1650621.506,950,6.575216318,0.13598348,2764.483921,1.005708019,77,25,66,67,28012.82838,507.5761067,368.1997898,3.08,27.48740647,51.007,1387.174,138.1099114,-34.75271034
1040014920,21.4402988,14.83102317,12.04981587,19,13.89431657,11.48840049,3.40595783,2.697777948,2.350601885,4.30245653,3.453242464,3.035103632,42.665,25,3,2108.681,842,16.27750522,14.36208857,18.58143613,279.3480935,26.99513563,2112,114,5,6,45083.1,27812.60414,768,6.66541053,0.105296947,554.5315207,0.626743146,25,12,23,24,28254.48259,446.0516883,778.0761962,2.083333333,8.848153535,4.752,214.052,21.73622129,-33.19866234
4040015000,117.0048913,57.280337,31.17961335,95,51.35447908,30.02790015,4.920668781,3.278820176,2.91279419,12.21969056,7.21690969,4.998071463,3379.715,742,8,78202.258,596,18.9729841,9.056287327,23.41976727,1416.086722,87.07353542,3098,360,15,13,140850.1,395220.2716,663,11.66583512,0.358188514,468.5832669,0.201233386,66,7,6,7,28341.83378,432.0451389,1129.45189,9.428571429,23.28713114,129.459,17800.525,103.3730313,22.92229445
2040069150,47.56416421,29.94450255,20.64079772,47,29.63501049,20.50133333,8.07843689,5.07063922,3.966132454,9.921594938,6.612249541,5.078320429,381.998,273,2,13785.611,402,7.235887183,8.860078952,15.10182695,674.5987356,38.98222857,5499,298,23,23,42927.4,646797.3357,760,14.3120344,0.363638519,1560.774703,0.681150102,67,16,47,48,29237.96751,848.6158857,1050.516242,4.1875,22.91540955,83.547,3563.709,44.77223317,43.27108296
6040000010,57.55272716,43.60469429,33.68313798,42,33.5492588,27.81188119,6.542941062,5.060582209,4.293998403,8.203704196,6.645874589,5.746219972,10.611,2036,22,34450.883,215,25.79096402,8.608069224,25.65020676,3060.990966,45.01475915,3813,166,44,3,72363.7,572119.0899,730,3.986612555,0.326979719,359.2961664,0.693207643,26,6,8,9,29289.29685,32.33134964,333.0423733,4.333333333,8.876962849,70.045,4769.957,-76.48042921,7.74168951
4040169400,22.7366112,18.66780956,16.66561165,18,15.47596014,14.01923077,3.591106257,3.171455579,2.88712067,4.076339379,3.711987325,3.473241183,1624.208,259,15,48826.598,132,1.40863128,12.64930668,17.44224925,716.3329142,75.89992818,1854,70,67,15,195731.4,57260.94295,772,4.857652051,0.209784065,122.617015,0.150233266,24,3,6,7,29402.41143,1465.439274,358.2550716,8,8.162595798,22.065,4284.662,134.0758569,46.01567671
7040395340,121.4129405,51.01883241,29.93076556,94,47.30115051,29.20437187,11.69666409,5.371438172,3.989877655,14.97013814,8.297344426,5.85427266,215.651,301,1,6843.757,672,6.936157795,15.12232372,-0.302697532,548.4526085,47.41576998,2723,173,48,5,27728.4,88662.63943,928,4.34420979,0.094816004,4868.65452,1.062132673,135,24,41,42,29452.27783,675.7591329,1224.639226,5.625,45.83686219,7.474,207.085,-120.9795814,44.26313909
2040026560,55.9119656,35.33206195,22.99735186,55,34.92718202,22.83409937,8.463521123,5.417768377,4.152052072,10.69655391,7.152594506,5.305518133,0.123,314,14,4917.075,72,7.284138841,7.064725833,13.63186545,678.254782,30.81376726,203,24,17,38,26005.9,336667.6199,816,2.945842015,0.24947919,1845.735006,1.132765672,48,16,28,29,29456.0381,777.0579427,64.33387404,3,16.2954705,75.375,1864.455,20.88099396,54.34894003
2040029940,84.11192829,49.42547287,35.15822194,98,51.96373824,36.31726473,11.58016204,8.364117749,6.987742181,16.6857701,10.73541988,8.535076013,279.938,349,18,6115.274,89,1.22611514,8.671671004,11.78321521,542.9839392,35.33780732,724,37,86,1,25804,40702.62414,875,11.56404481,0.489415124,8913.346768,1.142117391,230,27,51,52,29468.2521,998.9876573,241.4083106,8.518518519,78.05009921,6.871,169.966,28.47171655,64.58718698
2040085700,13.56841823,12.74873626,12.11612474,13,11.87892699,11.10769231,3.536025404,2.999010445,2.760781596,3.865059745,3.466754257,3.241372046,80.955,38,4,7889.721,482,16.38092963,14.58226546,6.93671993,118.9474944,85.02105521,3396,153,0,4,86961.5,284787.744,774,6.231244317,0.179384186,137.9921,0.344096946,12,6,9,10,29923.02045,904.978449,1684.735541,2,4.010290345,17.665,1544.135,54.80647277,31.67445123
1040040320,62.10472696,20.12351528,12.01941826,19,13.25296367,10.26843658,3.623036311,2.97195535,2.810762455,4.153195511,3.432441642,3.074388581,285.762,102,13,22644.557,420,23.66058514,14.98866618,14.13081232,31.00325474,49.10583674,981,124,0,17,119969.9,533888.7094,448,1.198921675,0.316260135,125.031362,0.250571895,15,9,30,31,30059.45987,875.3670637,317.1932508,1.666666667,4.990109624,107.697,12939.026,40.64142194,10.15266532
2040005130,66.33218546,20.83112038,14.13954365,27,17.04524625,13.13189448,7.488229113,2.804548564,2.41249526,5.684789979,3.69134172,3.139813888,0.112,1019,12,12184.885,529,8.458183669,9.174841757,19.7533397,560.5411945,21.48178623,281,503,51,10,30076.7,474826.6783,769,15.10029172,0.395032516,1695.66475,1.025395621,51,14,57,58,30839.72822,1028.334067,82.20826953,3.642857143,16.53711072,54.122,1593.527,42.27824566,42.60806089
2040031060,77.8295536,45.58254957,33.84156261,106,48.72761318,35.3345113,12.41054514,8.209265775,6.501646998,17.80513836,10.24207143,8.022117921,518.071,539,12,12698.688,230,0.777745141,9.341557216,12.54215365,697.4984514,30.9807446,1378,116,81,0,31436,49518.01025,905,2.724505627,0.266493554,26211.98626,0.990290532,824,45,44,45,31129.88745,820.3431667,397.032112,18.31111111,264.6973913,1.41,43.4,15.86984651,64.32801306
5040068460,49.8699598,29.27966934,20.35834351,52,29.77461597,20.57555804,4.00044817,3.096831326,2.818913511,7.654561185,5.027682229,4.025638434,0.618,271,16,3091.776,224,22.71947353,13.29216907,26.48186327,674.8804445,55.3593482,1219,41,63,2,23350.6,99967.90374,957,8.816119274,0.076056539,7280.326844,1.341409142,170,39,67,68,31319.51022,464.9230995,277.1281977,4.358974359,54.27926516,8.192,171.009,149.1784158,-21.4628981
2040018470,46.84680618,21.51471578,14.5805929,50,21.89417526,14.69663748,6.953236802,3.081040863,2.517481029,9.387075876,4.427118962,3.426249868,1.191,248,13,4011.602,276,16.31551956,8.95194326,9.926155484,1071.454315,56.67164113,1918,52,37,37,22751.7,2609282.675,837,17.44399768,0.401292656,9274.03227,1.420243966,211,22,48,49,32311.30848,429.5923522,273.8649034,9.590909091,65.30221459,69.555,1560.898,-8.276983838,38.26775177
7040041400,110.2260649,52.48646995,33.23330365,132,54.84305984,33.89068283,11.3653702,5.570352712,4.068531394,19.74026392,9.255859038,6.358321733,360.086,409,5,10461.685,324,11.06486501,12.30068976,19.27252854,1002.050678,13.84140313,1429,81,74,22,30316.4,3815612.152,905,12.72619138,0.372490864,21341.58409,1.089371515,647,32,63,64,33025.01916,863.2333271,386.7966742,20.21875,195.9120741,102.788,3091.99,-78.375568,39.16152952
2040003560,70.78106993,44.45810211,33.70808056,74,45.24909284,34.15705351,9.641088825,5.503286629,4.069636796,13.39433559,8.242406468,6.362290801,0.092,372,9,6013.79,522,9.791141454,7.986032325,10.6762423,644.8566403,28.6324741,1213,256,60,17,29837.1,516120.9441,767,15.74078422,0.423471623,4893.236943,1.113844313,146,32,47,48,33228.66134,633.2408489,464.1416007,4.5625,43.93797225,65.952,1955.22,32.84295546,41.30414618
8040002260,49.92701675,37.51993027,30.71545519,45,34.72796407,28.81776417,9.129212441,6.534627679,4.866984352,10.12998298,7.850116164,6.415475951,1360.479,780,5,27034.186,349,-2.684549102,7.21170045,6.635576221,818.3010834,33.61764794,3367,360,13,0,50346.1,140.5833433,948,0.871972819,0.004233208,715.050421,0.6623815,36,16,54,55,33344.6548,686.8874494,326.6634834,2.25,10.79633309,0,0,-149.7850395,62.49023578
8040008390,39.14301662,20.646338,14.45718782,37,20.27624597,14.32487527,6.354679067,4.619198689,3.995242297,7.880276121,5.34799807,4.426624103,0.186,73,16,3991.007,245,-10.92445942,8.364500341,7.306066951,215.4800981,64.89977744,2411,180,0,0,48458.2,47.45672205,948,0.579011836,0.018014375,1011.18077,0.688298668,49,22,46,47,33348.8664,1443.157846,492.2209875,2.227272727,14.69315311,0.069,2.687,-147.2103006,69.41370277
4040975160,59.17714044,32.11122454,21.57827413,65,32.84877023,21.84326872,4.448536223,2.993817118,2.617571594,9.122140362,5.312808996,4.074734951,5599.756,2102,63,74628.914,223,23.34701792,9.546596681,26.55760946,2685.597843,88.3024649,2835,147,7,42,85401,4032204.305,601,15.63740956,0.521282092,737.6962799,0.39255129,63,10,13,14,33521.45929,377.1005674,307.7992736,6.3,18.79393121,809.389,68268.805,91.73830771,24.51287071
5040067860,62.04538874,35.08988504,24.12286934,75,37.21645026,24.97977023,4.019862759,3.06142586,2.735650928,9.893853609,5.759622655,4.43586573,0.396,706,16,8098.371,258,22.3423494,13.07597361,27.1808643,663.9198211,78.98697173,1145,121,76,1,26957.6,504159.485,957,9.249907697,0.095388214,33014.80844,1.24758337,890,67,70,71,33636.8243,424.3307568,360.6360565,13.28358209,264.5909709,15.944,412.414,145.9730783,-18.28532851
5040533380,19.93143748,13.02945816,8.999979265,15,10.66289367,8.067729084,3.448609626,3.12473766,2.802106881,3.621828342,3.050673914,2.691198875,53.536,24,2,5246.03,173,20.61469706,13.7119613,24.18695072,612.9319663,30.16246037,1330,19,12,3,53422.7,903.4550908,957,11.07540994,0.051405022,318.216788,0.646546921,17,6,48,49,34543.22516,571.1682661,356.0989481,2.833333333,4.921370231,0.116,6.217,146.2680794,-26.37060755
