"","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"4040009890",20.8030275219401,0.33524468251097,0.815998829481991,3.44181712500161,12.2284114928634
"4040627620",13.9040720177218,0.515762414542262,0.854798293711183,3.22723922053189,10.9755070828491
"4040748300",19.7127702284088,0.425594494846591,0.752779632616658,3.44394156857264,12.3064476444121
"6040280410",22.8283098670063,0.276003604317745,0.828006634342217,2.90987048632917,9.3311964529311
"6040032290",21.0775599259842,0.376032884408489,0.83616347747163,2.70668709077401,8.10869898846998
"4040007410",20.8030275219401,0.439149438269339,0.779146544833789,3.53291701203295,12.8486315690749
"6040814820",20.9895248496467,0.288260594785112,0.814974783519488,2.92922545532913,9.28148792242611
"5040085040",16.6756237910766,0.161187710977857,0.799135217474899,2.68660526018769,8.06649524587252
"2040030100",24.8845273021139,0.346561882334365,0.693543655392784,3.54713017277309,12.9943465086482
"2040037990",21.5796327925815,0.410534289868481,0.747011437897753,3.50782911407737,12.6928249555034
"2040029950",23.8411543376603,0.472658082965048,0.707392394524143,3.51442819822705,12.8720212687097
"2040041120",21.558115594658,0.394200389308453,0.671951880489494,3.626190282123,13.5388934510783
"2040028670",24.0467316101773,0.297765172008546,0.838469190621251,2.85176328292232,9.12071472189903
"2040029940",22.8459417341279,0.396486639043952,0.660560782790882,3.57938661291661,13.2303603117944
"2040028660",24.0467316101773,0.382520779740733,0.905314443695274,2.57051999403935,7.48830845344486
"2040028320",24.0467316101773,0.341945314222858,0.862981211307845,2.6392938893297,7.91183358359526
"2040028310",24.0467316101773,0.341678289682878,0.915331813999571,2.5822702462911,7.57046584258442
"2040030060",21.3006410085612,0.409707993373231,0.673044604722498,3.46570935304059,12.6352478683986
"2040039390",18.872622042513,0.44563393413363,0.678338229871282,3.54966365700398,13.0954167290373
"6040262220",14.4707476243492,0.359675113090051,0.801161644713032,2.76951666948249,8.39196873699005
"6040239720",20.7218127010829,0.320544394436042,0.822523288702317,2.80609997691708,8.8786308040697
"6040007010",19.3378041194675,0.422124019931444,0.760161490023749,3.16214356854497,10.983443584853
"6040007960",21.1550885165281,0.316819697726346,0.812315544509682,2.72266364285252,8.33032257544978
"6040008320",21.1550885165281,0.374515301188745,0.825459245115184,2.91709391227055,9.4490638011274
"2040016230",26.4839526951588,0.152078665825247,0.888417244590459,3.05649639043719,10.2358388558306
"2040018360",23.8269757572948,0.392885164994957,0.861583376624394,3.37737230927128,12.3297923991538
"2040000010",24.6086683982644,0.348670399868732,0.955540969595894,2.53338550947727,7.02653928966245
"2040046500",24.6086683982644,0.471783466938618,0.709262646989157,3.49696908785845,12.955790004607
"6040026990",4.1184630268333,0.2617642293238,0.920439786606986,2.664969222912,7.42495169077641
"2040555780",25.1764871292213,0.370372724558502,0.812295329928781,3.58416513590438,13.2542116662412
"2040012730",25.1764871292213,0.349666450674233,0.81794110977433,3.49460697348914,12.8809983216349
"2040014550",26.0176904416167,0.328140993912715,0.728872412499406,3.58203363080489,13.4565390560956
"2040085720",23.3926576533701,0.313042046991541,0.903585306103045,2.51366357014024,6.80436626522017
"2040018850",24.8016796967226,0.405537140936986,0.760250070228486,3.48226619280681,12.8053999582454
"2040022150",26.4509662570619,0.286347060043317,0.924800009941126,2.47358501835547,7.05099071503037
"2040021030",26.4509662570619,0.199820933134822,0.882222560829143,2.94315041462455,9.65395521803408
"2040020320",26.4509662570619,0.229297982619557,0.866089134407537,3.13467415073709,10.7195183314638
"2040022160",25.0419442137096,0.214498955260809,0.895727646280597,2.6426416458511,7.9224917313689
"2040023010",26.4839526951588,0.188277055769361,0.900370041558828,2.92415805251199,9.52616490479299
"2040021040",26.4509662570619,0.231545878354529,0.825561934450093,3.21974437613813,11.2310928608051
"2040019160",26.0176904416167,0.346172658850648,0.78858313938666,3.49439499681867,12.9654782743893
"2040047500",24.6086683982644,0.349649693985992,0.810515404401185,3.16067598975258,10.9560482711879
"7040072800",5.26706421125019,0.126264583177251,0.620101708649551,1.99674202199635,4.21164355094378
"6040280400",26.4329438930509,0.252477554762888,0.800938749922939,2.95720071776632,9.57110332121906
"6040285930",25.0789142219019,0.38840653926239,0.776356977817983,2.97969837199129,9.81898830777198
"6040013430",17.391456593648,0.394186419441815,0.788955679029805,2.77636498548196,8.36305935743733
"6040013760",20.0450604035028,0.198169309871501,0.866582482363836,2.37485402173674,6.37696607306595
"6040016760",17.8346111088478,0.317627864778701,0.787999258662551,2.99429477529784,9.72942041420493
"6040285990",22.8093398243296,0.25147863744399,0.911389865233102,2.54136676317756,7.33743305198242
"6040012800",10.3737822581926,0.470588235294118,0.839900140948682,2.45742287289461,7.61426290566198
"6040752460",11.7734299609938,0.468484107245066,0.797055052416973,2.09574382211364,5.86432692440445
"6040013420",11.6485298138809,0.408824865704002,0.763450135309103,2.86718303545746,8.76103829927071
"6040040460",20.1956332125914,0.40261324744503,0.745668095437629,2.73711809627036,8.08860702406623
"6040262110",25.5121900373471,0.313952667295086,0.807395399549931,2.85457590784866,9.16201767173401
"6040345000",8.2965187796089,0.415485190941737,0.655543298041937,2.81358940275799,8.46583631554397
"6040014330",17.0520516960825,0.410234568378252,0.732538598309616,2.77977790643791,8.62563011139913
"6040013750",16.6354042604561,0.39693748776273,0.803056409500308,2.44398059522879,6.89421419970315
"6040527670",11.5327273014028,0.382753326774514,0.699587178462006,2.82109241956128,8.53785413679577
"6040814830",19.8227515821038,0.370276548504192,0.80400813994469,2.99733264670066,9.78564898117578
"6040016720",13.4678818493623,0.299499006355983,0.768771506066774,3.00149009618128,9.71774565203071
"6040084750",15.5547654943623,0.314482653382285,0.805311778440252,2.23688304920791,5.76899476994184
"6040005500",17.3720498914227,0.287777175269607,0.914168938901387,2.68183741558319,8.14761113915809
"6040000740",18.9078533382029,0.229919330974427,0.74075754796172,2.93012631873009,9.07256145368523
"7040049270",23.8411543376603,0.258113094093308,0.895004649592525,2.4228184169129,6.52371387427154
"7040585110",23.4078785222151,0.415787352650419,0.814860985799181,3.34181967552574,11.7081234659155
"7040048420",22.2315159409176,0.252641709054865,0.835497685945765,2.34234280148541,6.06461764611612
"6040752470",11.7982999482521,0.36662544640247,0.788570138423748,2.69563464438347,8.2793972878836
"6040709820",16.0469486267024,0.576974925191293,0.854162972709702,2.91499129070226,9.4604386053835
"6040239820",17.8346111088477,0.379934063931784,0.758802872784176,3.05758134359818,9.69771097821431
"5040082270",16.6756237910766,0.0892547238503426,0.748566567940944,2.78043762245497,8.42869150069029
"2040540100",26.4839526951588,0.28582460389873,0.751652228813034,3.74042072205906,14.3679551837723
"2040539930",26.4839526951588,0.213712490540874,0.74027917886963,3.62696047517116,13.6512271251762
"2040026550",23.8259334688154,0.36265036716614,0.817027115323321,3.69980297744152,14.103177291306
"2040009230",23.9604763843271,0.294567074587502,0.856103705274871,3.16732484986777,11.0516389295314
"2040045150",21.9343931912241,0.306182139748561,0.882827818960407,2.79305187466906,8.65475746536636
"2040024170",26.4509662570619,0.322582551157584,0.808460289247802,3.28499716702389,11.5944690799684
"2040548500",25.2349555121677,0.282448433035681,0.75241583493784,3.64471558468792,13.7266217180533
"2040031070",25.0419442137096,0.201122049687109,0.747182902915629,3.58625339884191,13.3192714178429
"2040030110",25.0419442137096,0.244749997032524,0.726434217572386,3.6196258866602,13.5039581104094
"2040026060",26.4509662570619,0.361929291786449,0.793809234869243,3.41459469340031,12.3860949091139
"2040543090",20.0034163259401,0.477479123430644,0.806990928959042,3.446460900169,12.4496975216326
"2040018840",23.3926576533702,0.409052608606978,0.852327826553191,3.08108990410174,10.5350747812367
"2040023020",26.4509662570619,0.226517522918877,0.88154090685673,2.7030772100789,8.10526547337504
"2040785900",21.9343931912241,0.372549056641013,0.873886422776944,2.69310121109352,7.96426943111204
"2040004290",21.2975682281791,0.440368407770939,0.938228874037605,2.62343585219541,8.05232096301076
"2040005120",21.3724564031369,0.435539959338959,0.89529944415373,2.75616601372944,8.89628526216056
"2040543160",23.8259334688154,0.297058521215734,0.823011256545857,3.56248749022421,13.2863435166882
"2040039590",14.5716291659071,0.423474833586254,0.72097638771197,3.58858833736776,13.2198198443403
"2040008500",23.0203430351674,0.29720226771191,0.900399133991563,2.49506787536968,7.15585070103592
"2040026560",18.1318163575574,0.49894697908246,0.695421854422913,3.02338423842352,10.1003246958771
"2040019150",26.0176904416167,0.336470966219777,0.955071754693601,2.5999024907802,7.42651756508635
"2040018460",22.3974450498379,0.424766948121965,0.930015822913703,2.50493648295804,7.28761055708794
"2040005690",17.9808979063239,0.412922588462667,0.836396201839705,2.36443047939286,6.22115705585642
"2040031060",23.8411543376603,0.356490733598477,0.75274171371934,3.51792404825423,12.8371907230984
"2040008490",23.3926576533701,0.439754803621417,0.883377683097681,2.8400874977303,9.3007032436769
"2040070520",23.3926576533702,0.413037369591558,0.870885707253976,2.79004274505295,8.67778763558177
"2040033480",25.0419442137096,0.302560576010115,0.766788675282954,3.56309782735254,13.1803543235249
"7040034530",26.0865053525658,0.341291557326925,0.759985777461853,3.34936287755419,11.8192430280879
"7040402430",26.0865053525658,0.292067346708052,0.959517696904847,2.29930098900548,6.02388023899204
"7040374950",26.0865053525658,0.346286091329947,0.884878565015212,2.71346883201397,8.40152977918854
"7040033480",23.5836797515635,0.372538835018768,0.95247777849656,2.6630339906233,7.86690033397863
"7040402320",19.2564745356737,0.349767167611176,0.940548226843398,2.39150308519438,6.61192882212772
"7040034520",26.0865053525658,0.38386618087097,0.870106711138484,3.02145195343834,10.0915679095824
"7040374800",22.3263112097144,0.468067067364011,0.548447684631899,3.43964022276636,12.2929523912649
"7040379430",23.8411543376603,0.282937743669083,0.851841428163319,3.29796434456526,11.4749636796551
"7040016260",22.6931240499274,0.321202218974009,0.796744563790287,3.15428248813068,10.561789333444
"7040014940",23.5836797515635,0.363288045509772,0.861434554567407,3.01267840649831,9.77196681023279
"7040016270",20.7819156611854,0.440265613713703,0.756281037981443,2.6602392861308,7.74238520047172
"7040059990",21.9700767589405,0.403528344914112,0.663364007147654,3.39987891289505,12.0071184569296
"7040024580",22.4837281213101,0.39147477235592,0.733671370292962,3.43767286057973,12.5131603270722
"7040192560",26.0865053525658,0.334383021599232,0.851700488696864,3.16441510692176,10.8603363410054
"7040192420",21.4027189986979,0.46155768127739,0.688890321644193,3.3045828054843,11.4050055252637
"7040021740",22.5507492864307,0.495223570157614,0.754933115559637,3.29878650395989,11.5038077714821
"8040009560",20.5646975709926,0.680905268166216,0.777805612464179,3.25577301011095,11.2854983541577
"8040252760",18.2428489602828,0.486229506400096,0.884453207519417,2.75269390659668,8.48611209770482
"7040282770",20.4867232134882,0.553350021753491,0.797315879981024,3.11156983587535,10.3307768702216
"7040282720",20.7270194609019,0.498699467986523,0.747172223027834,3.19006412061972,10.7862590807114
"8040307300",22.3263112097144,0.513818736731494,0.811223208279349,3.53313403332428,12.9841978767151
"7040194860",19.844454927534,0.565788125256808,0.853887026240829,3.04006911627135,10.0740662780991
"8040219290",13.3579969740766,0.527769420259159,0.876324801116215,2.53961273536126,7.48815779235521
"7040569650",28.8805683203466,0.266082043974901,0.878883523244114,2.85495206850966,9.16348821303762
"7040392520",25.323877882574,0.393759848512785,0.852463201574049,3.08962907739195,10.465510096139
"7040426320",17.633460468879,0.342039995728001,0.87115670737375,2.22624039123034,5.75947867000221
"7040569640",28.8805683203466,0.266052330042285,0.855420915553837,3.09156801309358,10.3988802124428
"7040194980",10.3575509123425,0.364894873418457,0.783633232668172,2.05825459109162,4.54453555383413
"7040038340",26.0865053525658,0.311359597933598,0.916504702324252,2.6509549070945,8.049555898261
"7040007380",13.5059712565603,0.38111863233238,0.685711225081342,2.61112776231397,7.55296988502901
"7040007390",10.2494740252754,0.301138186046269,0.685096884191311,2.17479967380235,5.07647716895864
"7040049990",13.5059712565603,0.318730374104209,0.708024213102625,2.26768886703986,5.56524413906593
"7040006400",12.6228046567203,0.231732453879738,0.788848710178948,1.94988912693835,4.10305319833414
"7040005420",6.81126741082559,0.255972902910341,0.602227238829357,2.15113493545971,4.93831704104436
"7040049280",2.9390533366964,0.277777777777778,0.507013133813706,2.08152979948197,4.69732060367737
"7040612640",26.0865053525658,0.238108537176699,0.924961853234501,2.60693549187883,7.87845782337483
"8040176200",23.9732221231299,0.37403350670318,0.767795412043382,2.96535654167717,9.42975749804459
"7040013550",23.5836797515635,0.316841736056878,0.860302949140059,3.39708162618004,12.1224455782194
"7040039630",23.8411543376603,0.367969582681006,0.887614951652732,2.85171536244279,9.15024009455817
"7040392650",23.8411543376603,0.344944064853107,0.858867885090332,2.9882011379432,9.9149916858807
"7040686450",27.3978447754329,0.229806337861006,0.694665442541065,3.39525417852529,12.259431847445
"7040741760",27.3978447754329,0.333627899539244,0.911292033247124,2.47672011893463,6.92604028863594
"7040612840",22.845941734128,0.401970341230108,0.87135820209119,2.94584815272934,9.70048573304207
"7040686540",23.8524630369468,0.335597516732696,0.776030853053618,3.26937062076952,11.4330369668731
"7040707810",23.5836797515635,0.295699404395144,0.879356111805512,2.55797572647783,7.27900719191881
"7040014930",23.8411543376603,0.417690637705972,0.859343828903416,2.70541085056674,8.22484621680866
"8040000820",21.723170066422,0.520061985479964,0.803028556046597,3.10638389436194,10.3377876101611
"7040041050",23.8411543376603,0.303187045970156,0.789835472371824,3.26353230415025,11.3991253961499
"8040002270",14.9239720188484,0.505188989501596,0.689847196051154,2.9298871756615,9.28118197086462
"8040000810",13.7126500423155,0.451456283259766,0.796929193067206,2.55790097085986,7.59819781369775
"8040141480",10.2592206259528,0.520857869078744,0.787672026080913,2.8535371998598,8.71715063743352
"8040007180",6.53540932426634,0.580009103898872,0.837620567475238,2.92704324186226,8.83346951376214
"8040008390",14.8993511941865,0.42210092605241,0.821903309301851,3.08328154888135,10.0495917345174
"7040020100",20.8853743744854,0.502634969748534,0.787260518367916,2.64109417834306,8.04726353506461
"7040019200",13.000046373751,0.560427259521862,0.696284919052374,2.73204285623326,8.41798966162653
"8040183760",9.66216764836241,0.550948660101752,0.821798874455061,2.56656890540281,7.40310510203738
"7040043170",22.6931240499275,0.246850664323718,0.959244458291165,2.16570989596268,5.50992308194158
"7040039880",23.8411543376603,0.2798516678831,0.921426798233728,2.27726130014906,6.04451841846536
"7040073720",23.5836797515635,0.405372094587002,0.867037542195222,3.56850649973764,12.996488778837
"7040013180",23.1504039361183,0.334047640448926,0.898170082778323,2.97348175832454,9.85149976193322
"7040707710",22.4359693931448,0.359516828552116,0.845629973784179,2.44543436717556,6.62292998932715
"7040073620",23.8411543376603,0.37296484744172,0.781933147080293,3.32973687354977,11.6660192067033
"7040041060",22.2315159409176,0.317928369641583,0.850844200465241,2.22253841646388,5.56652455942343
"7040014250",23.8411543376603,0.340064173457445,0.897432540740119,3.09168635004789,10.5349980135434
"7040394680",23.8411543376603,0.362752112460205,0.871526030355288,3.06411051183023,10.2023484483994
"7040046590",26.4509662570619,0.318413689826857,0.832308329662425,2.96469860560068,9.73258130647376
"7040395340",23.5836797515635,0.386278688493094,0.871373024998971,3.06373304388839,10.29489451288
"7040013560",23.1504039361183,0.413563235089457,0.870743551648199,3.4691537428336,12.6319794525914
"8040002260",18.4560030985083,0.618866001685683,0.775997775993775,3.24345372997065,11.1517102354083
"8040007190",11.937256240184,0.445122650941144,0.694519434971126,2.84832766640867,9.05707041447217
"7040426310",14.6904154740586,0.343644815441267,0.939789828694466,2.30441678264489,6.40194643523885
"7040048410",18.6079118721963,0.230473590137673,0.834570120453144,2.42938372069828,6.46735324040981
"7040741770",15.1695936050264,0.422188309838133,0.829053532785038,2.88508611031233,9.29451977666713
"7040014200",23.8411543376603,0.3518331196165,0.840355390488947,3.49457940364645,12.7405038522907
"7040632220",13.6335080725161,0.370660042252707,0.917503672801812,2.43418034746547,6.72209769325276
"7040007830",8.1537944689621,0.218123191568248,0.633857131119583,2.35746540471327,6.00804298069492
"7040008720",23.5836797515635,0.334387113561519,0.831431368888863,2.99461963696973,9.91079528584745
"7040048300",19.2469448853041,0.264080050686763,0.93286207857834,2.22883060526559,5.46814812520817
"7040073690",22.9079212268999,0.385829166356177,0.879047172849448,2.77046217595181,8.66861843698321
"7040041400",23.8411543376603,0.308002178421142,0.835305878170025,3.12542707558735,10.6771183388998
"7040039870",23.8411543376603,0.343063058186397,0.811263165672715,3.12253202722351,10.6162083089218
"7040379310",23.8411543376603,0.385468484743705,0.838618656390289,3.3492449340734,11.7509650075868
"7040043090",21.6979114463951,0.366960131767791,0.927350713915875,2.47507179911135,7.14204785436518
"7040014040",23.5836797515635,0.398239844156056,0.827781458449607,3.61111260401953,13.4909935461997
"7040073870",20.0717167124157,0.564358336198923,0.839909892067563,2.81873757966336,8.89590089504694
"7040047970",19.4919489757156,0.315217778405881,0.960223942049122,2.29512063127924,5.88329902560384
"7040041410",23.8411543376603,0.301671349513165,0.911027424654084,2.42750210213813,6.75760198226411
"7040039620",23.8411543376603,0.38128715122198,0.83420555659076,3.12153493503418,10.6922066118227
"7040042040",25.323877882574,0.311054103704844,0.895081530409094,2.58044047649427,7.73388343889724
"7040047980",13.3123525867523,0.207774195083798,0.962518908122403,2.02049559390503,4.51328463616843
"7040045890",22.845941734128,0.299013176745026,0.805858458443455,3.19455980702142,11.0246879357786
