HYBAS_ID,TDq0,Obs_TDq0,TDq1,Obs_TDq1,TDq2,Obs_TDq2,FDq0,Obs_FDq0,FDq1,Obs_FDq1,FDq2,Obs_FDq2,Nat_dis,LSR,IE_lmx,Riv_a,GTD,Bio1,Bio2,Bio8,Bio12,Bio15,Elev_range,Str_gra,For_ext,Cro_ext,Area,GDP,HDI,HFP,HMG,Sam_eff
2040003550,99.40878378,59,40.75130762,36.51393126,29.68717083,28.57871847,9.785954669,11.37472568,5.389567376,7.284191908,4.004796439,5.771229517,243.804,146,3,10649.571,432,10.72212508,11.83953642,8.476648764,462.6545443,41.53411335,3661,148,13,35,62833.9,391845.7255,767,10.94816115,0.437258098,1496.007728
2040003560,88.38125,74,48.06668831,45.24909284,33.70808056,34.15705351,9.641088825,13.39433559,5.503286629,8.242406468,4.069636796,6.362290801,0.092,372,9,6013.79,522,9.791141454,7.986032325,10.6762423,644.8566403,28.6324741,1213,256,60,17,29837.1,516120.9441,767,15.74078422,0.423471623,4893.236943
2040004130,63.04342062,51,31.11545776,28.75350724,21.64090963,21.37886984,8.126459672,10.26681856,3.892670476,5.665676393,2.833616903,4.322233591,256.486,126,3,17228.34,513,9.515165937,11.10954562,10.47438575,515.3410746,40.92020573,3155,166,13,38,80780,2932196.263,767,12.94386215,0.302206143,1275.068086
2040004140,16,16,13.17349773,12.60080304,9.925595433,10.57122905,2.603091078,3.469362278,2.140412338,2.921091268,1.926393594,2.610604127,0.019,219,16,342.049,422,11.61286371,9.071031102,9.573797151,819.5849164,30.28218898,3645,169,27,50,2945.6,330723.5289,767,14.81841844,0.312337273,3394.894079
2040004280,47.26074896,37,17.75711744,16.67918779,12.15790205,12.08486402,6.359351218,7.653378914,2.573606929,3.606555665,2.049100425,2.851948997,184.402,185,3,9117.194,609,9.179217906,11.00180178,8.044476768,731.8274956,30.82509543,3539,223,19,33,36321.9,344307.6094,767,14.61218905,0.451068779,2422.780747
2040004290,73.78363171,61,23.59475888,22.41152282,13.81284548,13.8160047,8.796624898,11.42486946,3.56095606,4.857202008,2.622422141,3.456854982,2.109,531,15,5399.18,711,8.793134484,8.982446936,7.981164007,1453.952817,17.49859862,4572,494,39,26,24038.1,41287.08817,767,13.65277026,0.585132832,7612.914498
2040005120,82.22026432,62,28.50763529,26.71441691,17.54756746,17.45759458,10.05359404,12.09752606,4.142304895,5.618238053,2.922030171,3.993748996,288.987,469,5,6767.092,634,5.986187612,9.613346958,12.58580865,801.5245223,23.51813051,5075,542,25,12,22011.6,235434.7823,767,15.71628909,0.501160574,6360.28276
2040005130,81.62837838,27,20.94097433,17.04524625,14.13954365,13.13189448,7.488229113,5.684789979,2.804548564,3.69134172,2.41249526,3.139813888,0.112,1019,12,12184.885,529,8.458183669,9.174841757,19.7533397,560.5411945,21.48178623,281,503,51,10,30076.7,474826.6783,769,15.10029172,0.395032516,1695.66475
2040005690,44.11199575,38,21.12560169,20.10454082,14.43469607,14.55554098,5.893348968,7.592777951,2.924638885,4.140735289,2.454782315,3.348087577,8.508,304,16,26875.887,237,9.716889872,9.730387005,20.13229734,476.2229964,29.55736274,817,130,24,48,105556.4,2968486.936,789,14.02586525,0.421167312,937.8872337
2040006600,48.10757315,38,19.03812,18.22276254,13.3748051,13.46957424,5.946362367,7.723341054,2.931141717,3.986499244,2.399526041,3.223035676,1.084,98,21,9010.969,216,9.925613434,8.532703259,17.53330953,619.2519019,37.32491726,224,41,4,67,75451.4,368136.6491,746,13.57542899,0.407610996,1722.963391
2040007930,46.99348534,45,34.19737976,31.54572703,24.76125898,24.80889708,7.598607325,9.416565306,4.968769376,6.654754588,4.070410632,5.492807562,1555.673,86,20,47700.984,211,7.905778628,8.19861631,17.43548161,627.7104409,29.63808274,268,23,5,69,175695.7,393871.1914,747,14.40684683,0.409252267,273.1996287
2040007940,45.09188377,37,16.08266597,15.69900753,12.19117436,12.37671795,5.515016759,7.746302585,2.424137613,3.414151208,2.017423424,2.842977438,0.122,115,5,33854.328,315,8.124823616,9.489108232,16.60597279,579.6943908,47.509442,2075,39,9,63,162947.9,367718.4494,738,21.22386805,0.695475209,895.9919091
2040008490,80.23324213,68,33.74429735,31.81104947,20.15522052,20.19428593,9.80097576,12.89402011,4.366948237,6.251666959,3.027029786,4.352185467,6745.006,189,10,19711.734,368,9.005449681,10.28292099,17.16320433,628.1098316,27.76626719,2782,49,13,56,39668.3,245697.8511,743,20.4294309,0.4593894,2344.441279
2040008500,77.24646363,65,24.57643526,24.2850641,17.76228459,18.37637639,6.255408377,11.26389462,3.366272843,4.824774793,2.695056103,3.87183213,0.032,137,23,2658.25,295,11.44513568,8.601049455,12.55313755,841.4396795,27.14338472,4472,68,33,36,28146.4,1698330.204,779,11.54913611,0.379429949,19114.345
2040009230,134.3329985,129,54.03802594,53.8045547,35.87734062,37.26684076,11.49291929,19.9559823,5.917142436,9.383420249,4.159830283,6.783967005,0.619,418,16,56675.672,401,11.8292221,8.319930107,11.52834205,827.2465908,37.75501486,2289,234,27,26,293802.3,3412163.401,816,14.92973696,0.459035752,8008.786861
2040012730,159.9996744,151,65.48763583,65.29672663,41.9352571,43.4759631,13.17497563,22.63208324,7.930050639,11.72835872,5.887680787,8.567499783,1.492,554,18,51182.465,383,10.58694605,10.36023065,10.66945275,730.5658834,28.23406364,4494,297,34,31,166674.5,4317916.216,895,13.84687769,0.348522915,13313.37427
2040014550,115.4612447,113,45.1613072,44.84162518,26.48689615,27.28718634,12.13142812,18.7226785,7.410702198,9.577663421,5.446897373,6.795887776,0.066,435,19,16472.219,376,13.32347936,9.712359596,12.26472,673.4556495,71.74955774,1453,201,41,32,86469.6,2794513.825,886,15.27701431,0.333040742,9749.09101
2040016230,208.5999829,205,58.74208984,58.71253455,36.05630213,36.98482561,13.48233226,27.80132274,6.167634091,9.851272469,4.233296232,6.737096925,0.063,337,9,66304.953,429,11.54887725,12.98474413,9.705060383,519.0632107,57.27576718,3322,206,38,29,310600.1,3761163.471,901,17.19412268,0.358103371,30698.63789
2040018240,50.58959538,47,34.98113333,32.38714399,24.73493277,24.93044565,8.194303592,10.15403633,5.229123943,6.908637283,4.14775,5.559341529,1.221,202,49,941.617,317,16.9995431,11.42165335,11.68379012,531.2091998,65.83156936,768,79,27,38,5869.8,1410961.277,854,18.38754122,0.390506932,14991.99291
2040018360,86.33075933,81,35.63556212,34.86870643,21.00714807,21.4297038,10.30627169,14.54605704,5.574667058,7.453849098,4.176047747,5.331673275,189.948,100,23,9450.177,491,15.62181431,12.5356437,9.861587871,516.3510552,52.93772927,1390,124,18,52,57025.9,1442115.748,854,23.94054945,0.361354059,7803.471756
2040018370,29.40850398,29,11.16678621,10.92637547,8.302438807,8.372697034,4.887984741,6.409908593,2.594761767,3.106156753,2.289522901,2.677271448,0.103,241,19,944.24,469,17.15659287,10.272838,11.76083651,620.6454515,64.01974383,827,76,31,29,5061.3,199611.2958,854,21.57627331,0.552744161,45640.44811
2040018460,59.27283951,43,25.34027497,22.51572808,15.89782748,15.45801527,8.083191771,8.914694396,3.301376059,4.597513184,2.505988252,3.487885512,217.284,109,12,11764.984,410,15.2914174,11.07814992,9.176922843,578.8228977,45.81101645,2358,57,18,49,66926.8,1382909.991,852,19.09461713,0.391845354,1404.519565
2040018470,50.7343279,50,22.66853497,21.89417526,14.5805929,14.69663748,6.953236802,9.387075876,3.081040863,4.427118962,2.517481029,3.426249868,1.191,248,13,4011.602,276,16.31551956,8.95194326,9.926155484,1071.454315,56.67164113,1918,52,37,37,22751.7,2609282.675,837,17.44399768,0.401292656,9274.03227
2040018840,122.532278,95,57.06269117,53.15383895,37.32561421,37.15133107,11.31433761,15.99528312,5.714338409,9.091823452,4.071216762,6.654460027,424.309,173,6,15007.638,453,13.88303327,10.74196666,6.877036445,732.618728,39.02677077,2374,106,36,30,71139.2,5763622.96,862,26.01641564,0.436510443,3879.717512
2040018850,102.4891129,89,61.66547434,59.10637683,44.37531471,46.22970535,11.08621617,15.79534112,7.777398069,11.12347118,6.29894941,9.066264991,0.866,532,14,3377.963,302,14.59910184,8.811830658,7.925940837,1295.343557,38.61444028,2416,125,75,13,14857.3,399621.808,835,17.03160024,0.486150638,11711.41459
2040019150,134.6946497,126,33.22952539,32.95396037,26.2224327,26.68235917,10.03493193,19.0158359,3.590788644,5.79645432,2.93280112,4.821750556,674.658,243,8,22041.121,383,11.33166327,9.528609523,9.168853807,936.4661417,19.06955571,3130,107,34,41,97239.7,1570520.967,881,14.89668718,0.575389507,3393.675628
2040019160,153.1770005,135,64.472497,63.10446748,39.62706884,40.68380883,12.80786658,20.93163822,7.610226847,11.30250533,5.555595794,8.056561072,0.686,833,11,16534.805,425,11.90246355,8.989148887,9.677812539,761.2059254,17.15025946,1749,233,87,4,60291.6,778446.0747,882,17.36710195,0.577365841,7977.894101
2040020320,183.7856927,182,63.11938635,63.04844156,40.66099484,42.0582674,13.27485481,25.48210043,6.67059294,10.59486594,4.49390457,7.419938236,0.427,486,7,33072.199,256,11.61370088,6.964345453,7.704177826,863.7931051,25.67287591,407,105,34,34,126054,734049.8184,927,14.4793039,0.654346968,31113.64971
2040021030,189.142791,182,51.90364579,51.85706372,31.00910846,31.90225593,12.65449293,25.37410784,5.605276137,8.859507669,3.766318816,5.932997983,1022.757,298,9,27262.049,193,10.67182237,8.498427683,10.11386102,707.0921556,11.19705729,887,60,16,38,116722.3,748894.7237,918,16.79447655,0.580710623,72505.42527
2040021040,136.6428365,136,61.70855873,61.57201483,41.28426217,43.25740096,12.17660956,20.69991797,7.128082824,10.76817981,4.799809472,7.760256276,0.11,647,29,10566.276,149,11.16723188,7.477068166,8.763994933,790.6491776,13.97851281,795,52,3,51,48373.1,7417618.822,919,13.79747802,0.619748559,39091.97467
2040022150,188.1247603,167,30.28513951,30.25238842,19.84257731,20.12552971,11.12713182,23.42561344,3.598759611,5.505040505,2.671758615,4.021473127,553.529,265,20,16278.251,171,10.18215323,8.172084002,10.37598203,950.4252692,15.84729462,4031,38,10,51,73248.2,5584735.977,912,12.30974788,0.572504709,168741.3479
2040022160,170.5999917,167,33.65078617,33.64408777,21.79890991,22.18076986,10.83145106,23.23886655,4.190441858,6.227009102,3.034312964,4.478644632,1.724,432,48,17636.482,116,9.824852252,7.688218977,11.19954316,780.4269634,16.10346994,1075,37,12,40,76120.6,7565048.014,898,11.30046993,0.667396709,128296.4138
2040023010,215.5999579,196,46.9765349,46.96547403,26.92643019,27.50608069,13.04737906,26.7880101,5.501538053,8.313098956,3.757892423,5.481961737,2451.061,466,9,60272.406,310,8.364557662,8.195683209,16.33348723,638.3059067,26.71554654,1497,151,43,23,163122.5,3662193.355,926,8.918891161,0.631423316,107796.2881
2040023020,163.166658,159,32.61893745,32.61335954,21.26901823,21.69747698,10.346983,22.51026234,4.403835277,6.261503607,3.317190145,4.596859743,0.922,387,29,20218.381,115,8.925658653,7.79961217,13.82328715,784.9407202,17.22607342,71,26,13,35,90031.6,3976586.197,916,8.347218839,0.453483973,114892.9931
2040024170,191.9992719,160,65.1983444,65.06298239,39.80750965,41.25296875,13.56822724,23.64915575,7.686677255,11.43677863,5.3315776,7.897777582,874.216,188,7,32218.422,228,8.303270091,6.601217358,12.07979353,694.726074,22.9136077,203,50,30,38,138382.8,11063087.68,905,20.19203801,0.568748834,30935.92556
2040024180,41.1131162,31,12.10978134,11.80379176,8.424557676,8.528007519,3.92615245,6.233376918,2.306696144,2.96305731,2.089369719,2.52385017,1.603,478,31,136.416,40,8.78279776,7.674004376,16.72731979,533.3643967,22.2235556,132,11,4,31,917.5,1893338.602,922,5.694691491,0.494883104,81743.86921
2040024230,133.9997138,124,44.57045943,44.48270243,28.50337531,29.57292156,11.18083423,19.39828349,6.392798634,8.768927277,4.654565241,6.351204317,0.054,465,31,11697.375,67,8.230243372,8.171592328,17.15031558,574.5425598,34.99266718,1471,19,9,55,76316.8,931129.2085,918,11.26715449,0.56208886,61257.80955
2040026060,139.1981628,132,69.18325311,67.91306313,45.90472058,47.51721268,13.27570902,20.86676397,8.260777321,12.09049981,6.139960428,9.005396416,594.676,162,5,21633.572,150,8.274665906,8.433100633,16.80717879,598.1854417,37.53610818,2399,28,27,47,118789.7,1558686.472,854,9.86808733,0.503821081,2963.219875
2040026070,17.47368421,16,14.56146304,12.40353627,10.31745396,9.81570997,2.990496113,3.690595818,2.515588235,3.106446097,2.254259069,2.720323223,0.873,361,16,3317.885,145,7.869741315,7.479199725,15.97166125,669.218415,29.34087954,285,31,29,42,19259.2,1475981.433,853,5.792996463,0.433011221,778.8485503
2040026550,125.0787354,111,61.51674213,60.22503859,36.60068442,38.04359497,12.54547458,18.79780711,8.571164081,11.73447739,6.890694695,8.710092487,1102.633,176,6,41556.156,146,7.524457356,7.905833365,15.99929092,639.1530119,29.19356327,352,26,26,46,192638.2,406362.0487,844,4.435076096,0.313428863,2278.88342
2040026560,58.67041936,55,38.49783515,34.92718202,22.99735186,22.83409937,8.463521123,10.69655391,5.417768377,7.152594506,4.152052072,5.305518133,0.123,314,14,4917.075,72,7.284138841,7.064725833,13.63186545,678.254782,30.81376726,203,24,17,38,26005.9,336667.6199,816,2.945842015,0.24947919,1845.735006
2040026920,93.57125264,91,31.74391695,31.63989371,21.12198232,21.72927501,8.815874922,14.97083535,3.584987364,5.634396253,2.700708941,4.181072764,673.482,213,4,25738.555,104,6.113309932,7.792097357,15.78014499,667.9690084,30.40096989,315,20,30,40,92522.8,329767.6762,822,10.65569464,0.491845671,23410.44586
2040026930,79.74844183,73,27.03966875,26.78063746,18.31400689,18.76536079,8.050125328,12.53503269,3.229956348,4.938811238,2.501177964,3.759470178,0.019,324,9,9947.136,52,6.391701823,7.565874193,14.3455825,657.8036725,32.06893864,295,17,30,44,43642.5,264192.5321,838,25.29760199,0.155409945,19338.94713
2040027320,66.75459236,61,28.61169764,26.83860392,17.52033201,17.48842717,8.696308651,11.07530992,3.55472557,5.09827186,2.692564529,3.738554004,754.267,246,5,27457.432,83,5.258569446,7.174130802,14.16068661,661.7212516,32.14704295,166,18,52,23,85615,138982.1385,796,3.465016189,0.336243457,1740.349238
2040027330,132.0830692,128,50.65906133,50.43812697,29.89195561,30.82455926,12.01979143,19.91013609,5.862620394,8.845333535,3.924926331,5.899482316,0.188,276,15,28861.035,63,5.195956504,7.843345616,13.56621335,645.7428986,31.70907086,409,19,55,18,112812.4,4619964.866,813,4.530098656,0.255530027,19598.90934
2040028310,109.0830896,107,32.26951015,32.05927769,19.84504121,20.18230694,10.09531499,16.65467107,3.855938032,5.836663804,2.869487134,4.139032177,2561.553,268,33,84576.992,94,3.204161279,7.896290958,13.57975963,615.8916435,33.80887293,268,34,72,6,285333.3,1432933.392,803,6.053994088,0.123233435,4780.37439
2040028320,88.24868559,82,36.0294279,35.68125853,23.22998952,24.13174896,8.554295096,13.67274871,4.062416352,6.348156741,3.00869498,4.633386669,0.377,293,30,1270.51,126,4.202423945,7.997399885,12.52513775,599.6310885,32.63356735,260,32,87,14,9293.4,189598.0406,834,6.723867093,0.124080763,55846.08432
2040028660,108.141868,101,30.90487759,30.66492888,18.50169457,18.85246347,9.866852176,16.15813551,3.879908155,5.708913574,2.889600481,4.014206947,226.009,263,45,5653.534,163,3.113342183,8.147961521,12.65795687,608.1331601,32.30680686,366,40,77,5,26797.7,590354.4155,887,11.82424539,0.079359736,44854.59573
2040028670,120.666565,118,43.61852445,43.51706207,26.52816316,27.297016,10.78665934,18.28207321,5.082530467,7.730571457,3.556494253,5.318611858,2.401,295,16,18245.078,112,3.529071826,8.207514439,12.40458137,607.2680985,29.04380867,437,34,80,16,100516,37263.76697,890,7.855527578,0.33501736,39436.50762
2040029940,101.5986622,98,52.98578268,51.96373824,35.15822194,36.31726473,11.58016204,16.6857701,8.364117749,10.73541988,6.987742181,8.535076013,279.938,349,18,6115.274,89,1.22611514,8.671671004,11.78321521,542.9839392,35.33780732,724,37,86,1,25804,40702.62414,875,11.56404481,0.489415124,8913.346768
2040029950,102.5539612,92,54.29163469,51.96085788,34.8659999,35.51676996,11.98465427,16.15817475,8.156711294,10.48583267,6.563236895,8.092267348,1.663,363,12,5588.724,69,0.701772949,8.407788357,9.192528749,581.8133175,26.86049142,144,37,92,0,21435.1,10164.11725,880,7.689910019,0.070017551,6111.471372
2040030060,125.2367731,95,47.28111468,46.04163577,25.76103199,26.45274497,11.23426423,16.17375723,7.871160113,9.756843728,6.233522294,7.032365228,575.406,333,7,18522.1,93,-0.881175377,8.10414536,8.373426832,570.4056122,26.46808123,54,50,74,0,53537.6,111339.4884,876,3.579661884,0.087541291,6649.532291
2040030100,139.2471117,119,60.87642965,60.27785974,42.18314893,44.0440825,12.75294092,19.30106908,9.417915139,11.92857677,7.927469275,9.619442844,427.155,314,14,12643.64,143,-1.358140538,8.41035978,10.6192939,707.8836879,32.54594902,1495,87,58,0,40545.4,33344.56067,900,3.265641381,0.162364385,15538.1375
2040030110,133.642845,133,64.74638582,64.66384087,45.06733892,47.76496286,13.28466465,21.01091947,10.02931896,12.80501182,8.524462266,10.44795576,0.624,498,17,53980.637,177,-0.055770277,8.588939556,11.45748389,669.7995414,32.7587855,1700,112,71,0,132914.7,5346.66201,906,2.173549376,0.391052001,22284.96923
2040031060,107.499897,106,48.91004275,48.72761318,33.84156261,35.3345113,12.41054514,17.80513836,8.209265775,10.24207143,6.501646998,8.022117921,518.071,539,12,12698.688,230,0.777745141,9.341557216,12.54215365,697.4984514,30.9807446,1378,116,81,0,31436,49518.01025,905,2.724505627,0.266493554,26211.98626
2040031070,137.166579,133,61.95544483,61.86500887,42.27936179,44.48879514,13.28259832,20.89578201,9.478924258,12.24093334,7.77397921,9.70241584,0.977,399,12,19543.666,282,2.151966401,7.766162225,11.94102196,678.8770478,24.397423,474,108,81,0,72159.3,29204.85121,900,4.54073069,0.367007432,46619.07751
2040031490,139.6660473,129,63.14848789,62.88879301,43.1946105,45.44602881,13.23543036,20.43893915,9.54121037,12.3585264,7.909912845,9.853249268,355.855,362,15,8013.805,259,2.739202449,8.363972934,10.87536839,739.9424769,26.22103109,1550,88,83,0,28435.4,1402841.383,895,2.491804858,0.214725739,52469.80876
2040031500,136.9999884,134,60.79333285,60.7772106,43.06209325,45.41649857,12.39893572,20.67811891,8.161956267,11.32596866,6.135703637,8.762615211,1.066,293,25,17533.504,166,6.193463754,6.944981166,7.060901537,867.9137178,23.50675138,255,31,69,19,114417.4,131498.8377,909,3.689510879,0.077797421,192024.9892
2040033320,131.1249234,128,58.67977006,58.58413103,43.06323872,45.39265977,12.34773902,20.12388857,9.237820398,11.80193551,7.923900025,9.856384858,603.896,355,32,13389.012,240,4.515002593,6.302351666,4.086008849,1267.60541,29.74636734,2293,58,64,9,49858.8,313342.6751,907,4.014752066,0.046329434,59387.7109
2040033330,130.4975233,106,59.2589368,58.88697704,44.42689643,47.18644526,12.10732937,17.78584114,9.019044748,11.7396909,7.653878329,9.899506795,4.804,538,34,850.151,207,6.493770786,6.982698925,7.634274186,552.8732976,31.07483502,1776,59,79,12,6208.2,425860.3885,915,3.298844134,0.121398876,120002.5772
2040033480,138.2499813,136,59.83151503,59.7969855,41.3829243,43.537113,12.55967649,20.97076002,9.02949907,11.81597307,7.610905974,9.552379462,3.83,1158,22,90968.305,395,2.389235592,8.38035913,11.09057907,467.283856,41.08792921,549,390,52,2,241416.3,22965.05616,941,3.863149538,0.06207194,39984.8726
2040037990,104.098482,96,48.61767279,48.13028928,33.41014132,34.89599184,11.98768423,16.70181913,8.406468155,10.26201683,6.882641392,8.190114721,1.695,573,16,23529.553,257,-1.004097514,5.678916646,9.633013646,524.0474649,29.72761371,569,269,27,0,74795.9,4229.378616,931,3.605395747,0.042808789,7460.301968
2040039390,91.98008535,78,49.02446713,45.72957779,28.47630829,28.52577201,11.70782295,14.69116748,8.38217963,10.02040596,6.667312529,7.512307267,150.765,280,26,4477.472,131,-1.287844514,7.3535711,11.00632701,508.3848654,37.60461256,944,64,27,0,17831.6,4462.630482,875,1.516398057,0.055067932,5159.379977
2040039400,50.97026022,43,35.18933324,31.83291454,27.09049821,26.41876597,8.34334287,9.44453639,6.600682855,7.530939003,5.937498897,6.665393266,3.446,415,15,1718.142,247,0.029591706,7.148627519,9.996739242,496.8171366,34.03463628,1187,119,10,0,9070,3029.872871,811,1.613412786,0.056491714,2094.818082
2040039590,43.07596439,35,18.47253606,17.24629738,12.22939601,12.1555175,7.187478747,8.177015503,5.20581174,5.530311091,4.639383787,4.74289298,281.288,335,13,7438.128,180,-0.775644798,8.252688763,12.16947688,556.198174,35.38365886,565,85,43,0,26402.6,1235.799665,806,1.094009986,0.05828041,1212.001848
2040041120,94.997463,89,53.12037443,52.03588054,35.78897674,37.35415901,11.47840012,15.92002801,8.758832949,10.9333665,7.530696888,8.924390252,420.303,321,32,8777.926,111,0.322549363,7.697029621,11.25409464,590.9202142,36.12314528,408,37,72,0,41491.9,926.2125083,800,1.151044579,0.059596348,2868.029664
2040041840,34.71621622,20,28.11305332,17.00123394,20.96015578,14.72043011,9.413207978,7.503562675,8.176147728,6.60216179,6.943023777,5.915744304,3261.734,326,3,145029.75,57,0.963557378,8.896291342,11.53513496,573.0286376,32.27749736,449,60,88,2,346666.4,2030.356899,804,12.54496883,0.045462009,37.50002885
2040045150,71.39996396,71,31.68813559,31.58564491,22.1856225,23.12378479,7.273735347,12.14997259,3.952368431,5.993081963,3.090046386,4.665973373,2.741,326,22,2011.928,502,16.56962381,7.686238922,12.01899917,662.8777154,51.23059557,2462,334,16,27,21105.3,4941511.985,850,0.089604945,0.48103291,74341.51611
2040046500,87.07405704,77,44.57142131,42.72748136,28.99978729,29.52372504,11.37724924,14.55195751,7.420164563,9.232729653,5.723672167,7.044176124,0.049,157,32,2777.729,426,15.78374169,9.57815253,14.27784751,577.4507135,47.95498348,1213,199,9,6,26322.7,743619.2779,855,18.38315293,0.433207964,9421.525907
2040047500,122.1231973,107,50.52224012,50.14715245,33.42894816,34.84854036,10.96324129,17.21261667,6.148542053,9.197454342,4.269214582,6.652093906,1.341,304,18,4555.346,501,14.70034258,6.884164822,5.564817317,1096.287009,21.7291977,1256,200,19,12,33396.8,3233789.476,871,13.59906963,0.397318792,39524.74489
2040048590,27.09624413,21,9.941687987,9.283226838,6.688150513,6.637746891,4.395503962,4.98505867,2.416520682,2.819923087,2.113301419,2.380154983,0.598,140,15,372.5,318,16.21332089,6.549421183,6.489379064,1244.743065,23.62857008,873,86,32,40,5270,4956717.015,869,12.29329226,0.045655686,12523.71917
2040048790,144.9999995,144,40.74258894,40.74112477,24.30857032,24.907343,11.96008157,21.54984275,5.907249821,8.068114697,4.046418043,5.492080476,0.44,776,22,49288.125,219,8.609811689,6.702061975,7.095502679,558.6812592,24.90480155,101,109,5,28,232575.1,2203802.929,911,9.477402312,0.253746156,684815.3564
2040054200,102.9999307,99,31.39488096,31.36656192,21.27640175,21.89304277,9.82369645,15.94955038,4.944994417,6.6485091,3.576805477,4.936102937,1.023,888,19,20527.896,163,9.40690792,5.038282333,1.533346581,1039.568218,20.04107562,2006,66,6,16,85561.3,235467.7704,913,5.310467248,0.220711934,87235.70119
2040056770,74.99610895,60,28.5232891,28.25381935,20.16501864,20.97110252,7.063211278,10.69646484,3.796896229,5.51186703,2.966244918,4.329895683,1.903,207,13,278.159,66,6.873707908,3.008409307,5.12849002,2770.524501,33.03149989,882,25,60,30,3306.2,19319.098,901,7.419357579,0.01585628,205069.2638
2040059370,35.66220736,33,20.31652318,19.69907928,15.14862543,15.62408249,7.949670118,8.789653142,6.349454997,6.629696291,5.61152307,5.799392913,0.39,949,2,139.072,529,7.605055338,4.444729626,-12.45602776,445.369909,26.74238588,1602,857,23,5,1668.3,597.2766567,919,4.844558266,0.001363001,60540.67014
2040065840,35.81914894,16,15.08335607,10.46885472,8.898793263,7.80565371,4.528948056,3.904420563,2.77062969,3.019299171,2.466790726,2.656173471,0.623,59,29,221.06,332,16.18011573,12.19080576,8.03780881,306.674088,53.53225812,2915,248,35,39,3147.6,25882.95674,774,5.966883165,0.140774205,3494.726141
2040065960,19.62222222,17,16.63539026,13.99031798,13.34044883,12.24489796,3.350348079,3.975633262,2.682932076,3.378590993,2.41418658,3.071674907,37.407,97,17,2210.239,518,14.68711205,11.28357474,10.35032637,173.607764,51.83107233,879,211,25,37,11588.9,137571.0226,774,8.72953749,0.178824364,1380.631466
2040066030,71.6350365,22,16.30566627,13.45633699,11.38062214,10.6824132,6.384940438,4.825258207,2.575837741,3.277913543,2.246158851,2.858276202,82.971,65,8,7081.036,485,14.22252309,9.965169071,12.96887676,127.4347312,50.9118723,323,135,0,7,36400.6,2682.589005,748,0,0.087482459,494.4973435
2040067740,36.72222222,23,33.58420297,19.89406575,24.9824258,17.08988764,6.874810114,5.986540373,4.660858665,4.871461709,3.503562244,4.165179796,332.599,53,1,62243.75,133,4.16340203,0,0,0,0,0,36,6,36,211008,0,801,0,0,47.39156809
2040068680,48.71827957,32,31.93183695,24.10605,22.42416772,19.26280624,8.432702582,7.907473926,5.983708972,6.365827616,5.169717424,5.554947538,8110.642,90,11,183153.703,129,5.766459121,9.834910336,18.45156197,430.3735172,24.4611151,404,27,7,47,227500.7,354874.5225,793,11.38538505,0.387274048,70.32945393
2040068720,32.13870246,28,23.01665158,20.54051431,16.82683746,16.33627667,5.802339933,6.822224702,4.162103533,5.057884137,3.491807847,4.265573093,0,24,7,4009.008,144,10.47232795,9.860754956,20.17216486,369.5937389,33.92862772,2548,28,2,30,63661.9,115897.2867,763,11.29534839,0.351277263,408.4075405
2040069150,49.21829179,47,32.94758861,29.63501049,20.64079772,20.50133333,8.07843689,9.921594938,5.07063922,6.612249541,3.966132454,5.078320429,381.998,273,2,13785.611,402,7.235887183,8.860078952,15.10182695,674.5987356,38.98222857,5499,298,23,23,42927.4,646797.3357,760,14.3120344,0.363638519,1560.774703
2040069160,37.45247148,25,18.14005903,16.95018489,13.64398464,13.79792539,3.406627182,4.958625984,2.518262241,3.602343029,2.277243837,3.171080206,0.008,139,2,7419.764,557,7.908350722,8.344740054,11.19796381,518.7280616,42.15936503,4263,309,11,12,48324,1940427.66,766,13.56073435,0.331034592,1614.104793
2040070050,91.48015873,54,21.74517357,21.24754706,15.40047115,15.764736,6.097729184,10.03530217,2.894343985,4.281144494,2.392222623,3.442917808,703.49,127,4,44480.746,435,8.891822734,10.67996875,11.57543213,515.3191825,42.2305616,5004,250,8,25,189819,354611.1866,762,11.83086521,0.391997144,2491.847497
2040070060,30.47115385,26,18.802566,16.93911493,13.49988733,13.16883117,4.146302142,5.341058899,2.766273188,3.743048027,2.490669775,3.229001207,0.039,157,15,2376.167,357,12.88464051,9.744577501,11.10095341,590.3565443,45.72619393,3127,206,17,37,18917.6,609330.3931,766,13.83768165,0.479047668,1691.546496
2040070510,21.76020408,20,17.68648463,14.97240373,12.54924802,11.95121951,5.110641804,6.764703982,4.31598895,5.412504434,3.956894693,4.659301157,313.72,157,4,16950.189,526,10.40557783,13.28791377,6.528472367,349.2517448,66.66519408,4167,253,1,14,58651.8,149558.1097,774,10.11170992,0.387210868,340.9955023
2040070520,65.6362773,55,32.65203786,29.44859575,20.62123567,20.23337165,8.681184315,10.53059091,4.241760752,5.870978143,3.255427461,4.455277673,1.898,235,25,5045.319,647,12.28812255,9.68446618,9.163919048,479.2261917,55.18624701,5455,425,34,14,27965.1,714123.7904,774,13.88567079,0.472764636,2932.226239
2040071700,21.23913043,19,12.74428913,12.08928837,9.475525656,9.600941071,3.024611326,4.014912232,2.545763885,3.14415356,2.377924036,2.823150529,0.193,82,4,10878.726,474,25.13798002,10.05621957,18.87565217,227.4244649,72.05728395,3118,100,0,0,87522.4,147699.7206,773,6.342240519,0.185358186,571.2823232
