HYBAS_ID,TDq0,TDq1,SR,SH,FDq0,FDq1,FRic,Taxonomic.Observed,Proportion
2040071700,19,12.08928837,19,2.492319802,4.014912232,3.14415356,5.384942694,12.08928837,1.016873512
2040072590,16,8.945959363,16,2.191201963,3.474639034,2.662437211,4.848725461,8.945959363,0.99167576
2040072920,15,11.95981697,15,2.481552445,4.012926926,3.173193809,8.253343888,11.95981697,0.839337617
2040072930,22,12.83564034,22,2.552225703,4.13993704,3.071416988,4.848725461,12.83564034,0.974304347
2040073580,9,6.796143951,9,1.916355385,2.73700667,2.330641744,4.848725461,6.796143951,1.052304696
2040075170,19,12.50261175,19,2.525937563,4.124105137,3.351458331,5.384942694,12.50261175,1.082447986
2040077470,13,7.558302409,13,2.022646616,3.306876188,2.719816706,4.848725461,7.558302409,1.035778345
2040077580,23,16.01253916,23,2.773372113,4.467275426,3.587679838,5.384942694,16.01253916,1.093612202
2040079320,16,10.64409893,16,2.365005648,3.708551648,3.001620025,3.994025192,10.64409893,1.045916635
2040081260,13,8.752454587,13,2.169334185,3.405810508,2.851709347,3.994025192,8.752454587,0.994886905
2040084130,13,8.750739692,13,2.169138233,3.744195115,2.862040881,9.841054091,8.750739692,0.970563605
2040085500,17,12.77722605,17,2.547664371,3.485205158,3.016692863,4.848725461,12.77722605,0.904744167
2040085590,33,18.87950275,33,2.938076823,6.827894569,4.046303355,15.95117774,18.87950275,0.938482373
2040085620,14,10.80148174,14,2.379683323,3.286172414,2.824048533,2.505777521,10.80148174,0.942771972
2040085630,13,9.169329909,13,2.215864209,3.196126786,2.69646513,2.91063175,9.169329909,0.98876436
2040085670,14,9.472869662,14,2.248431888,3.131278693,2.635603362,2.068826381,9.472869662,1.011810056
2040085690,22,13.07692928,22,2.570849554,4.221780603,3.104618975,6.467756053,13.07692928,0.780046958
2040085700,13,11.87892699,13,2.474765989,3.865059745,3.466754257,6.641977193,11.87892699,0.931772902
2040085710,10,6.645733316,10,1.893975042,2.874141941,2.389845721,3.994025192,6.645733316,0.956410692
2040085720,48,17.34090004,48,2.853067876,8.910277407,3.925469984,23.39265765,17.34090004,1.027899068
2040085730,15,10.96491254,15,2.394700406,4.284375063,3.056381583,12.53569767,10.96491254,0.728041201
2040085930,22,15.79210458,22,2.759510105,5.62530747,3.697919698,11.26224261,15.79210458,0.919808446
2040085960,48,22.88441821,48,3.130456251,9.528542449,4.713604675,23.39265765,22.88441821,0.961859452
2040085990,23,11.96500512,23,2.481986149,5.680664815,3.261580071,17.87616392,11.96500512,0.88219951
2040288980,23,16.52573119,23,2.804918632,5.063935229,3.585016472,8.476080559,16.52573119,0.843785104
2040289120,19,11.49621007,19,2.442017422,3.512801784,2.617517678,2.939053337,11.49621007,1.019693992
2040292580,10,8.710555444,10,2.16453556,2.861500616,2.644825059,2.505777521,8.710555444,0.941750171
2040292690,17,14.13609701,17,2.648731597,4.023397135,3.423205243,4.984673992,14.13609701,0.592621955
2040309560,14,10.25502673,14,2.327767998,3.18141224,2.684615216,4.263805916,10.25502673,1.020374638
2040309610,43,20.00020532,43,2.995742539,9.297775665,4.471248141,20.15318187,20.00020532,0.855501053
2040315940,62,34.24266796,62,3.533472468,11.93184475,6.486751807,22.83072087,34.24266796,0.978278751
2040363700,14,11.98881345,14,2.483974003,3.764160582,3.312341248,5.164303709,11.98881345,0.842184519
2040400100,32,24.21556424,32,3.186995577,6.773751497,5.011371343,12.75075114,24.21556424,0.877147839
2040416390,41,25.09249432,41,3.22256877,8.411127899,5.490903785,14.29367796,25.09249432,0.951368818
2040491970,27,13.61677032,27,2.611302145,6.899422056,4.331956062,13.12335875,13.61677032,0.935709288
2040539930,179,74.55326504,179,4.311513837,26.0030485,13.40291238,26.4839527,74.55326504,1.07540379
2040540100,136,51.89157023,136,3.949156354,21.53566642,10.73317541,26.4839527,51.89157023,1.067200421
2040543090,61,37.57835589,61,3.626428243,12.17125739,8.307443508,20.00341633,37.57835589,0.992869243
2040543160,116,47.10651246,116,3.85241126,18.80757399,9.535610129,23.82593347,47.10651246,1.060109098
2040548500,121,45.49134274,121,3.817522038,19.32249849,9.590314257,25.23495551,45.49134274,1.066007211
2040555780,102,43.65175046,102,3.776243384,17.32208384,9.090288204,25.17648713,43.65175046,1.028712223
2040785900,59,24.4657741,59,3.197275166,10.81458198,5.104159703,21.93439319,24.4657741,1.025368068
2040816320,54,28.77312971,54,3.359441955,10.67261339,5.622063235,21.93439319,28.77312971,0.999733763
2040816870,20,14.59646349,20,2.680779273,4.096400571,3.362283093,5.384942694,14.59646349,1.015074645
2040828790,27,16.65049103,27,2.812439707,5.515235884,3.739394779,13.34174888,16.65049103,1.015965287
3040024310,53,28.71393241,53,3.357382455,10.75109532,6.696639264,18.10199864,28.71393241,1.007473184
3040386960,91,47.66761809,91,3.864252301,15.63948676,8.870679205,22.84594173,47.66761809,0.994856245
3040481930,38,23.34677434,38,3.150458831,8.008458798,5.050361822,16.07237124,23.34677434,0.868287643
3040483880,34,30.19485483,34,3.40767154,8.944614755,7.861810477,21.31132698,30.19485483,0.557771089
3040496490,39,23.3847837,39,3.152085541,8.725947035,5.417203518,18.34633194,23.3847837,1.005789844
3040679750,53,35.11681156,53,3.558679978,10.99240445,7.672484453,18.27439062,35.11681156,0.986551319
3040679760,58,38.28038132,58,3.644937528,11.82429571,8.257373806,21.83508933,38.28038132,0.876604001
4040000890,32,23.28189257,32,3.147675915,7.234617672,5.083072896,17.91174979,23.28189257,0.676972058
4040003020,136,49.3646944,136,3.89923548,19.31937583,9.29468791,23.6511614,49.3646944,1.072002659
4040005050,122,42.65998019,122,3.753261249,17.51916194,8.37293943,23.6511614,42.65998019,1.066919028
4040005060,85,41.07242758,85,3.715337035,13.87264396,8.299961094,21.23630334,41.07242758,1.040931091
4040007410,63,43.39673035,63,3.770384101,12.18323904,9.559467716,20.80302752,43.39673035,0.919864877
4040009890,78,46.92496137,78,3.848549759,12.91183759,9.1971098,20.80302752,46.92496137,0.989056066
4040012290,71,24.22635198,71,3.187440966,9.919667853,4.455404812,13.8765586,24.22635198,1.044607022
4040012770,37,24.72646286,37,3.207874041,6.207709597,4.680129062,13.45918354,24.72646286,0.834150932
4040012780,20,16.11564348,20,2.779790445,4.226611372,3.444951237,8.458024425,16.11564348,0.615320401
4040012990,106,38.56103275,106,3.652242252,15.18509867,7.583975151,19.18259901,38.56103275,0.980576117
4040013000,15,7.6541086,15,2.035242576,3.101980646,2.155482659,3.425675872,7.6541086,0.822251015
4040015000,95,51.35447908,95,3.938752159,12.21969056,7.21690969,15.34755805,51.35447908,0.896546385
4040015010,53,41.64962674,53,3.729292407,7.737906028,6.257199732,13.45918354,41.64962674,0.794942083
4040015090,20,12.23252665,20,2.504098523,3.769335146,2.841658858,2.92352665,12.23252665,0.957922453
4040017030,81,36.580665,81,3.599519822,10.30646213,5.566375069,13.45918354,36.580665,1.023691806
4040018350,94,34.49662672,94,3.540861543,11.7729231,5.428342423,15.40965908,34.49662672,1.055933689
4040023060,40,30.42497558,40,3.415263836,7.952850741,6.119842418,19.50879651,30.42497558,0.69358173
4040023810,23,19.31260547,23,2.960758016,5.584894181,4.655213943,14.51520931,19.31260547,0.618430654
4040025460,46,25.2642425,46,3.229390056,6.891882284,4.467337103,11.91010054,25.2642425,1.056015663
4040027100,30,18.51441065,30,2.918549383,5.161088999,3.742205848,7.95492982,18.51441065,0.887366909
4040027780,33,23.86938619,33,3.172596725,5.562666247,4.362268744,11.47682473,23.86938619,0.950328435
4040027790,13,10.53682537,13,2.354876299,3.081381879,2.665133208,4.297571162,10.53682537,0.798897813
4040027940,43,24.76272717,43,3.209339586,6.653380852,4.397618588,15.40965908,24.76272717,1.024440677
4040027950,36,19.78398524,36,2.984872784,5.742202652,3.718497259,11.91010054,19.78398524,1.053745026
4040028760,57,24.11106894,57,3.182671027,7.95280666,4.27288023,15.40965908,24.11106894,1.039393557
4040029530,77,34.92815582,77,3.553293261,10.10063735,5.436447275,15.40965908,34.92815582,1.059608958
4040031830,20,15.8297024,20,2.761888074,4.107229749,3.547905397,5.384942694,15.8297024,0.757655127
4040037060,16,10.36763901,16,2.338689321,3.497894545,2.673716199,6.988211872,10.36763901,0.785509204
4040039450,55,29.06900122,55,3.369672356,8.823122334,5.103398893,18.84200919,29.06900122,0.948356562
4040045780,31,21.48741082,31,3.06746722,7.832791356,6.204079562,16.90948212,21.48741082,0.754078253
4040046100,13,10.10976656,13,2.313501943,3.52642351,2.947600537,10.92567043,10.10976656,0.52911918
4040046370,73,29.26383126,73,3.376352326,9.904124261,5.032381366,13.45918354,29.26383126,1.052973196
4040047500,29,17.82094173,29,2.880374268,5.136060248,3.641358362,11.47682473,17.82094173,0.900604497
4040048900,59,30.3970472,59,3.414345472,8.271021415,4.995338552,15.40965908,30.3970472,1.048555061
4040050240,18,11.90093014,18,2.47661656,3.993793751,3.164225947,5.909143491,11.90093014,1.023344539
4040050300,10,6.180278487,10,1.821363333,2.990915333,2.384924345,4.68523037,6.180278487,0.868070984
4040095270,49,37.6494091,49,3.628317259,11.03985719,8.998330109,18.30306107,37.6494091,0.871402924
4040169400,18,15.47596014,18,2.739287861,4.076339379,3.711987325,5.384942694,15.47596014,0.829018535
4040223160,13,10.36057171,13,2.338007419,3.952192025,3.368004003,4.68523037,10.36057171,0.918967875
4040234270,12,9.795194467,12,2.281891905,2.957259566,2.446212815,4.848725461,9.795194467,0.840571144
4040298550,20,14.18485368,20,2.652174753,4.585174732,3.389126493,14.15033664,14.18485368,0.837232124
4040484760,19,11.28027366,19,2.423055506,5.341864412,3.710584951,6.869588282,11.28027366,0.935617824
4040545530,17,11.09380522,17,2.406386864,3.748481488,3.027853577,5.384942694,11.09380522,0.971978353
4040627620,33,22.78724563,33,3.126200977,7.42573013,5.58168596,13.90407202,22.78724563,0.996493407
4040748300,81,50.93377865,81,3.930526331,14.19954172,10.01943907,19.71277023,50.93377865,1.009382216
4040773260,122,45.78763203,122,3.824014012,18.05297533,8.654870576,25.45575365,45.78763203,1.000444576
4040783120,84,45.02989661,84,3.807326638,13.68136432,8.371467784,21.14996584,45.02989661,1.016293421
4040839030,24,18.47023775,24,2.916160666,4.308574869,3.689753354,4.848725461,18.47023775,0.742023869
4040960200,49,24.98297936,49,3.218194767,7.136224648,4.395656946,14.67616162,24.98297936,0.970172638
4040960480,45,19.74724502,45,2.983013989,6.901353626,3.838521251,11.47682473,19.74724502,1.027354887
4040975160,65,32.84877023,65,3.491914308,9.122140362,5.312808996,15.40965908,32.84877023,1.02296847
4041043580,122,61.53125139,122,4.119545198,18.39126772,10.9189376,25.65322954,61.53125139,1.028151393
4041108500,31,19.29084073,31,2.95963041,5.314738769,3.808138711,11.47682473,19.29084073,0.86159377
4041108580,56,37.08182464,56,3.613126948,7.835081068,5.698463359,11.91010054,37.08182464,0.904536725
4041128330,38,32.04359293,38,3.467097255,6.240439243,5.401603753,9.74600051,32.04359293,0.637952868
4041144860,33,29.79617445,33,3.394380011,5.658977524,5.084477552,11.91010054,29.79617445,0.497165392
4041144880,35,21.61086986,35,3.073196422,5.747997458,4.04783757,11.91010054,21.61086986,0.980028687
5040000010,51,36.9236976,51,3.608853556,9.399980298,6.850628487,16.99508093,36.9236976,0.774384071
5040007690,78,30.54942698,78,3.419345929,12.44088994,5.524339591,22.26317286,30.54942698,1.002098537
5040011800,23,12.21152798,23,2.502380422,4.568113158,3.142630115,11.05540027,12.21152798,1.002072068
5040014020,23,14.4511745,23,2.670775691,4.62246064,3.587984911,11.05540027,14.4511745,1.003341841
